"Frequency (Hz)","Rel. amplitude (a.u.)"
6.426707395E-1,1.058484411E-1
6.426691906E-1,1.050970866E-1
6.426699481E-1,1.043932388E-1
6.426683720E-1,1.037614291E-1
6.426677044E-1,1.033137053E-1
4.298240479E-1,2.303528386E-1
4.243508677E-1,2.360449657E-1
4.243495111E-1,2.361721567E-1
4.243491421E-1,2.363045117E-1
4.279853503E-1,2.322065617E-1
6.385601645E-1,1.039113981E-1
6.426685783E-1,1.020293356E-1
6.426691432E-1,1.011418904E-1
6.426705129E-1,9.941720350E-2
6.426698246E-1,9.815633399E-2
4.431700274E-1,2.038623426E-1
4.431683712E-1,2.026992884E-1
4.373483288E-1,2.052782162E-1
4.373489441E-1,2.039425861E-1
4.335546760E-1,2.064794264E-1
4.335557098E-1,2.063401300E-1
4.335542281E-1,2.062262414E-1
4.335557129E-1,2.062342719E-1
4.337422128E-1,2.060333933E-1
4.337414793E-1,2.059008603E-1
4.373604375E-1,2.020644205E-1
4.392830707E-1,2.001038134E-1
4.390934830E-1,1.998219486E-1
4.390947685E-1,1.993418226E-1
4.429869977E-1,1.953610042E-1
4.429877139E-1,1.949859101E-1
4.429846526E-1,1.947632256E-1
4.429851267E-1,1.947538393E-1
4.429851432E-1,1.948963745E-1
4.429882701E-1,1.950796424E-1
4.431840556E-1,1.951874667E-1
4.431838755E-1,1.956063843E-1
4.431836726E-1,1.957203382E-1
4.392880949E-1,1.994205660E-1
4.392892399E-1,1.994841397E-1
4.392877669E-1,1.995072830E-1
4.392877317E-1,1.994614244E-1
4.392882817E-1,1.993573409E-1
4.394817750E-1,1.989483634E-1
4.394803682E-1,1.987925651E-1
4.394808605E-1,1.986395009E-1
4.394790418E-1,1.985107848E-1
4.394786426E-1,1.985083088E-1
4.394807448E-1,1.986035174E-1
4.396728519E-1,1.988295174E-1
4.396721560E-1,1.992185136E-1
6.320973686E-1,9.664135054E-2
6.320983871E-1,9.668441221E-2
6.321026623E-1,9.656788660E-2
6.321030822E-1,9.624554326E-2
6.361248032E-1,9.452372055E-2
6.361228538E-1,9.328924660E-2
6.361207227E-1,9.222128870E-2
6.234531593E-1,9.481471193E-2
6.195880202E-1,9.424192934E-2
6.195869645E-1,9.369478531E-2
6.157655240E-1,9.389968355E-2
6.157660929E-1,9.314009319E-2
6.157713317E-1,9.264853477E-2
6.120020456E-1,9.345240813E-2
6.120002227E-1,9.341849137E-2
6.120007220E-1,9.342198053E-2
6.123663538E-1,9.333731087E-2
6.123659411E-1,9.328452248E-2
6.123639469E-1,9.291775044E-2
6.123642533E-1,9.215932651E-2
6.086340779E-1,9.202623402E-2
6.086335650E-1,9.093798128E-2
6.049476926E-1,9.087035414E-2
6.013072374E-1,9.030183012E-2
5.977129492E-1,9.045681094E-2
5.977119249E-1,8.976357512E-2
5.977109541E-1,8.949817158E-2
5.977128116E-1,8.912840195E-2
5.941615513E-1,8.998812168E-2
5.941591037E-1,8.997844496E-2
5.941553853E-1,8.998236519E-2
5.941601803E-1,8.995147384E-2
5.938107663E-1,8.996896899E-2
5.938068463E-1,8.983256358E-2
5.938031616E-1,8.964319027E-2
5.938070695E-1,8.945266701E-2
5.938091497E-1,8.927936296E-2
5.938088611E-1,8.924485457E-2
5.938011682E-1,8.926039282E-2
5.937994344E-1,8.930819699E-2
5.934510900E-1,8.954753994E-2
5.934529504E-1,8.983474926E-2
5.934536134E-1,9.005622216E-2
5.934493103E-1,9.036178375E-2
5.899491893E-1,9.153086954E-2
5.899503843E-1,9.176030283E-2
5.899520891E-1,9.184483719E-2
5.899507780E-1,9.186464716E-2
5.899495593E-1,9.179389344E-2
5.864906105E-1,9.261985179E-2
5.864878527E-1,9.235238337E-2
5.864858575E-1,9.198223545E-2
5.864868088E-1,9.132602575E-2
5.864863274E-1,9.094388854E-2
5.899499296E-1,8.957378310E-2
5.899495696E-1,8.933175505E-2
5.899512341E-1,8.918272870E-2
5.899519126E-1,8.922645071E-2
5.899503347E-1,8.933852514E-2
5.899492384E-1,8.945956548E-2
5.899470571E-1,8.952727084E-2
5.899508270E-1,8.948172429E-2
5.899537849E-1,8.903353719E-2
5.864895586E-1,8.947232017E-2
5.864868757E-1,8.867701055E-2
5.864868237E-1,8.778268541E-2
5.864846677E-1,8.669175150E-2
5.827835730E-1,8.667016906E-2
5.827840541E-1,8.561386921E-2
5.827874223E-1,8.478737662E-2
5.827896978E-1,8.420050810E-2
5.794060014E-1,8.481807408E-2
5.794090336E-1,8.461800338E-2
5.794088211E-1,8.455001476E-2
5.794079375E-1,8.455336368E-2
5.794071877E-1,8.453073486E-2
5.794069191E-1,8.445691712E-2
5.794063484E-1,8.439160310E-2
5.794036402E-1,8.398108784E-2
5.794050895E-1,8.350211191E-2
5.760690084E-1,8.372572336E-2
5.767068025E-1,8.373601832E-2
5.767068025E-1,8.373601832E-2
5.767068025E-1,8.373601832E-2
5.767068025E-1,8.373601832E-2
5.767068025E-1,8.373601832E-2
5.767068025E-1,8.373601832E-2
5.767068025E-1,8.373601832E-2
5.767068025E-1,8.373601832E-2
5.767068025E-1,8.373601832E-2
5.733969692E-1,8.486529644E-2
5.733948760E-1,8.515116914E-2
5.767020636E-1,8.441583421E-2
5.767109992E-1,8.464012827E-2
5.767114265E-1,8.466565541E-2
5.767095253E-1,8.463735368E-2
5.767090207E-1,8.453144239E-2
5.767040708E-1,8.418329881E-2
5.767043704E-1,8.383690104E-2
5.767048028E-1,8.346213638E-2
5.767052466E-1,8.305998047E-2
5.767056398E-1,8.263430765E-2
5.767029737E-1,8.223769424E-2
5.767032345E-1,8.189884703E-2
5.767064273E-1,8.150827302E-2
5.767072756E-1,8.137628628E-2
5.767017766E-1,8.133495945E-2
5.767056847E-1,8.144416351E-2
5.767077304E-1,8.154890778E-2
5.767062339E-1,8.178878626E-2
5.767074866E-1,8.205462500E-2
5.767064109E-1,8.232574423E-2
5.767055851E-1,8.258002203E-2
5.767065940E-1,8.279200681E-2
5.767064280E-1,8.295022036E-2
5.767062672E-1,8.302300840E-2
5.767052965E-1,8.291686127E-2
5.767047754E-1,8.282237647E-2
5.767080293E-1,8.240540718E-2
5.767064827E-1,8.201101078E-2
5.770367013E-1,8.143053633E-2
5.770391873E-1,8.088151398E-2
5.770383883E-1,8.006995611E-2
5.770399255E-1,7.959555254E-2
5.770378111E-1,7.916988303E-2
5.770369678E-1,7.885679564E-2
5.770397983E-1,7.870636872E-2
5.770443546E-1,7.857529514E-2
5.773737105E-1,7.851202084E-2
5.773708323E-1,7.881854958E-2
5.773695939E-1,7.912266745E-2
5.773720164E-1,7.947796108E-2
5.773717217E-1,7.984678459E-2
5.773730446E-1,8.027977129E-2
5.773732670E-1,8.051074144E-2
5.773736113E-1,8.051867857E-2
5.807290575E-1,7.950169941E-2
5.807266011E-1,7.932305926E-2
5.807258199E-1,7.903619620E-2
5.807260673E-1,7.867912301E-2
5.807281526E-1,7.848611808E-2
5.807264554E-1,7.813064373E-2
5.807272530E-1,7.759322980E-2
5.807286637E-1,7.727065630E-2
5.807268262E-1,7.709413765E-2
5.841211961E-1,7.612608823E-2
5.841206618E-1,7.608251854E-2
5.841198485E-1,7.614696595E-2
5.841206333E-1,7.621891598E-2
5.807275296E-1,7.729949373E-2
5.807291264E-1,7.766040283E-2
5.807262544E-1,7.799232325E-2
5.807239723E-1,7.821487204E-2
5.807266821E-1,7.841730102E-2
5.807290430E-1,7.859149009E-2
5.807289197E-1,7.871727072E-2
5.807282680E-1,7.880866755E-2
5.807284533E-1,7.885063419E-2
5.810073376E-1,7.875702617E-2
5.810074953E-1,7.866064899E-2
5.810069102E-1,7.850546407E-2
5.810054700E-1,7.829007863E-2
5.810037932E-1,7.799344595E-2
5.810050366E-1,7.760376737E-2
5.810050199E-1,7.718069087E-2
5.810058412E-1,7.659492655E-2
5.810034050E-1,7.618420767E-2
5.810032811E-1,7.576134354E-2
5.810069612E-1,7.539617287E-2
5.810065899E-1,7.535840744E-2
5.810049922E-1,7.537800683E-2
5.810034505E-1,7.551300258E-2
5.810041255E-1,7.575991300E-2
5.810062918E-1,7.607492444E-2
5.810055210E-1,7.641620617E-2
5.810049919E-1,7.673062690E-2
5.776445525E-1,7.797815534E-2
5.776423332E-1,7.804481817E-2
5.776438624E-1,7.804441595E-2
5.776438845E-1,7.783465680E-2
5.776448683E-1,7.749438205E-2
5.810046578E-1,7.617858791E-2
5.810069420E-1,7.569441319E-2
5.810058111E-1,7.519384973E-2
5.810062950E-1,7.467543256E-2
5.810071109E-1,7.421104753E-2
5.810075386E-1,7.391958452E-2
5.810037072E-1,7.370159869E-2
5.810040224E-1,7.371120848E-2
5.810056263E-1,7.381945296E-2
5.810040568E-1,7.405027047E-2
5.810034434E-1,7.436574559E-2
5.810024309E-1,7.453170216E-2
5.810031119E-1,7.503010051E-2
5.810032019E-1,7.532955771E-2
5.810044958E-1,7.557903716E-2
5.810043721E-1,7.576742833E-2
5.810079668E-1,7.592363693E-2
5.810043329E-1,7.589771157E-2
5.810039786E-1,7.578329125E-2
5.810037310E-1,7.561786694E-2
5.810049461E-1,7.542651997E-2
5.810059811E-1,7.517573110E-2
5.810061330E-1,7.485995673E-2
5.810049009E-1,7.440537933E-2
5.810048619E-1,7.413888323E-2
5.810050025E-1,7.388953050E-2
5.810043554E-1,7.369024023E-2
5.810038041E-1,7.354548992E-2
5.810037533E-1,7.347782755E-2
5.810013509E-1,7.351290610E-2
5.810066900E-1,7.361425128E-2
5.810074156E-1,7.376630430E-2
5.810035337E-1,7.385540327E-2
5.810046477E-1,7.419824739E-2
5.810069768E-1,7.445167853E-2
5.810058849E-1,7.467054814E-2
5.810047711E-1,7.484517232E-2
5.776430556E-1,7.582638352E-2
5.776451804E-1,7.580260911E-2
5.776467377E-1,7.573733306E-2
5.776476551E-1,7.529168360E-2
5.776456644E-1,7.447533068E-2
5.810015310E-1,7.315172345E-2
5.810037196E-1,7.269430394E-2
5.810065155E-1,7.230690257E-2
5.810072752E-1,7.182929740E-2
5.810062798E-1,7.165002753E-2
5.776467379E-1,7.243427265E-2
5.776462704E-1,7.247243526E-2
5.776457363E-1,7.271797539E-2
5.776454582E-1,7.282658873E-2
5.776476830E-1,7.323558588E-2
5.776474826E-1,7.353867325E-2
5.776458752E-1,7.379097798E-2
5.776461363E-1,7.397155957E-2
5.776476486E-1,7.408207338E-2
5.776469871E-1,7.407869409E-2
5.776461197E-1,7.396545714E-2
5.776453184E-1,7.376806637E-2
5.776442281E-1,7.350336042E-2
5.776443948E-1,7.318151200E-2
5.776458683E-1,7.300267053E-2
5.810064577E-1,7.178243355E-2
5.810034760E-1,7.144142521E-2
5.843998716E-1,7.033145155E-2
5.843970728E-1,6.998771168E-2
5.843967596E-1,6.990384066E-2
5.844015811E-1,6.980185123E-2
5.843992585E-1,6.982221812E-2
5.843972941E-1,6.991355112E-2
5.843969470E-1,6.997511751E-2
5.843979194E-1,7.023029857E-2
5.843955858E-1,7.044341531E-2
5.843936221E-1,7.055265821E-2
5.843941059E-1,7.075751534E-2
5.843997751E-1,7.101324594E-2
5.843983921E-1,7.118218423E-2
5.844009195E-1,7.122562613E-2
5.844006291E-1,7.121745476E-2
5.843978800E-1,7.116373247E-2
5.844012611E-1,7.105061864E-2
5.843985412E-1,7.077270271E-2
5.843991219E-1,7.055748203E-2
5.843963329E-1,7.032874822E-2
5.843991503E-1,6.997499354E-2
5.843987176E-1,6.975523454E-2
5.843988485E-1,6.957059769E-2
5.844007834E-1,6.944062630E-2
5.843997642E-1,6.935222938E-2
5.844026784E-1,6.934404922E-2
5.843991209E-1,6.936692848E-2
5.844015628E-1,6.950354182E-2
5.844015227E-1,6.964352910E-2
5.844002138E-1,6.986553801E-2
5.844014206E-1,7.002221167E-2
5.843981080E-1,7.015531889E-2
5.810005679E-1,7.107079444E-2
5.810023568E-1,7.111508129E-2
5.810034988E-1,7.110297892E-2
5.810027788E-1,7.102758709E-2
5.844000430E-1,7.005064405E-2
5.843984893E-1,6.984517225E-2
5.843983076E-1,6.945066978E-2
5.843981025E-1,6.930157769E-2
5.843971119E-1,6.880898346E-2
5.843949831E-1,6.849622998E-2
5.843959738E-1,6.824980298E-2
5.843983134E-1,6.806337731E-2
5.843990024E-1,6.794568564E-2
5.809997476E-1,6.871665777E-2
5.810030892E-1,6.879443649E-2
5.809990722E-1,6.895662508E-2
5.809990722E-1,6.895662508E-2
5.809990722E-1,6.895662508E-2
5.809990722E-1,6.895662508E-2
5.809990722E-1,6.895662508E-2
5.809990722E-1,6.895662508E-2
5.809994828E-1,6.896778298E-2
5.810041358E-1,6.897393556E-2
5.810031737E-1,6.898051345E-2
5.810019924E-1,6.898852465E-2
5.810007375E-1,6.898401860E-2
5.809996408E-1,6.894895177E-2
5.810031179E-1,6.892000205E-2
5.844001412E-1,6.807312460E-2
5.843968283E-1,6.802654128E-2
5.843973803E-1,6.798396481E-2
5.843962475E-1,6.796168806E-2
5.843981657E-1,6.802993935E-2
5.878395923E-1,6.731845481E-2
5.878385152E-1,6.746962023E-2
5.878329864E-1,6.768578792E-2
5.878326809E-1,6.789463691E-2
5.878347138E-1,6.805890696E-2
5.878356293E-1,6.819638833E-2
5.878370924E-1,6.827296055E-2
5.877295040E-1,6.838543683E-2
5.877312884E-1,6.841678181E-2
5.877318294E-1,6.842430445E-2
5.877292907E-1,6.842199046E-2
5.877295729E-1,6.842183570E-2
5.877291644E-1,6.842552143E-2
5.877277888E-1,6.845040442E-2
5.877283701E-1,6.851317130E-2
5.877331085E-1,6.868551490E-2
5.912081817E-1,6.799351020E-2
5.912050183E-1,6.815018470E-2
5.912090385E-1,6.844605307E-2
5.947263916E-1,6.780346570E-2
5.912091726E-1,6.870262201E-2
5.912113790E-1,6.871683244E-2
5.912126432E-1,6.879750914E-2
5.912099461E-1,6.886819369E-2
5.912091541E-1,6.894697031E-2
5.912103133E-1,6.902887406E-2
5.912112455E-1,6.907447281E-2
5.912126967E-1,6.922485509E-2
5.912111355E-1,6.928633420E-2
5.912140132E-1,6.932426365E-2
5.912161452E-1,6.932974283E-2
5.912126967E-1,6.932801870E-2
5.912116948E-1,6.932058394E-2
5.912109669E-1,6.929914156E-2
5.912127614E-1,6.928804594E-2
5.947304125E-1,6.846729628E-2
5.947335192E-1,6.847900831E-2
5.947327765E-1,6.847479605E-2
5.982917722E-1,6.773705573E-2
5.982900422E-1,6.778208201E-2
5.982894038E-1,6.783725398E-2
6.018931189E-1,6.713966166E-2
6.018932999E-1,6.715867419E-2
6.018921042E-1,6.718202954E-2
6.018937167E-1,6.718447841E-2
6.018968024E-1,6.717776402E-2
6.018936871E-1,6.714202732E-2
6.018938621E-1,6.709433961E-2
6.018978894E-1,6.707568886E-2
6.018927092E-1,6.704016204E-2
6.018934699E-1,6.703402040E-2
6.018939773E-1,6.705068411E-2
6.018934036E-1,6.706402665E-2
6.018945387E-1,6.709535101E-2
6.018943394E-1,6.712773075E-2
6.018943034E-1,6.718070363E-2
6.018933558E-1,6.721110830E-2
6.018909588E-1,6.723434267E-2
6.055418309E-1,6.645581586E-2
6.055398693E-1,6.645261307E-2
6.055385861E-1,6.642724226E-2
6.092344246E-1,6.556486470E-2
6.092344062E-1,6.553692872E-2
6.092353030E-1,6.538466960E-2
6.129697864E-1,6.450650517E-2
6.129707947E-1,6.442118707E-2
6.092323025E-1,6.510276496E-2
6.092355995E-1,6.500622992E-2
6.092363294E-1,6.492793418E-2
6.092344489E-1,6.488905372E-2
6.092342387E-1,6.485548265E-2
6.092333729E-1,6.485404195E-2
6.092316780E-1,6.485652780E-2
6.092291662E-1,6.486439071E-2
6.092341585E-1,6.487758922E-2
6.092334284E-1,6.487714837E-2
6.129693229E-1,6.407727442E-2
6.129739013E-1,6.405892927E-2
6.129723983E-1,6.402962206E-2
6.129705320E-1,6.401720427E-2
6.167531957E-1,6.322063581E-2
6.167529739E-1,6.318884823E-2
6.167524667E-1,6.315819639E-2
6.129688482E-1,6.393286653E-2
6.167569617E-1,6.314675757E-2
6.129707772E-1,6.390360552E-2
6.129700693E-1,6.389047051E-2
6.129710028E-1,6.386738594E-2
6.129710158E-1,6.384992244E-2
6.130868797E-1,6.378539867E-2
6.130843176E-1,6.375820838E-2
6.130844621E-1,6.373975229E-2
6.130861849E-1,6.373255427E-2
6.130852264E-1,6.376592796E-2
6.130843679E-1,6.384701773E-2
6.130854643E-1,6.396949978E-2
6.130887596E-1,6.412882508E-2
6.130843933E-1,6.431434759E-2
6.130883902E-1,6.463124929E-2
6.168700896E-1,6.402232989E-2
6.168705651E-1,6.414701485E-2
6.168700580E-1,6.421804880E-2
6.168710029E-1,6.418794115E-2
6.168703242E-1,6.409078182E-2
6.168692525E-1,6.393245562E-2
6.168715039E-1,6.373980847E-2
6.130859968E-1,6.420890192E-2
6.130847190E-1,6.400599308E-2
6.130880833E-1,6.383731228E-2
6.130875318E-1,6.371563223E-2
6.130832095E-1,6.364204712E-2
6.130851138E-1,6.361722868E-2
6.130846498E-1,6.365217123E-2
6.130822194E-1,6.371778231E-2
6.168683710E-1,6.300623650E-2
6.168640707E-1,6.305346146E-2
6.168644320E-1,6.308151761E-2
6.168707550E-1,6.308199972E-2
6.168701332E-1,6.300176745E-2
6.168676598E-1,6.283945952E-2
6.168669876E-1,6.277221852E-2
6.168685348E-1,6.261564023E-2
6.168654017E-1,6.244032459E-2
6.168694671E-1,6.218853761E-2
6.168685159E-1,6.203077327E-2
6.168656812E-1,6.188459366E-2
6.168664293E-1,6.176603606E-2
6.168666575E-1,6.163649952E-2
6.168685091E-1,6.158039542E-2
6.168693653E-1,6.153841515E-2
6.168686613E-1,6.154057610E-2
6.168648880E-1,6.157460126E-2
6.168663020E-1,6.163769502E-2
6.168673610E-1,6.172653177E-2
6.168690864E-1,6.183588617E-2
6.168691054E-1,6.196544178E-2
6.168671959E-1,6.210952186E-2
6.168668150E-1,6.222821154E-2
6.168682106E-1,6.236524170E-2
6.168693017E-1,6.240698465E-2
6.168694220E-1,6.240687590E-2
6.168700559E-1,6.236078732E-2
6.168689263E-1,6.221965360E-2
6.168653115E-1,6.200246185E-2
6.168677026E-1,6.192088346E-2
6.207008486E-1,6.093135375E-2
6.199522196E-1,6.093356604E-2
6.199558069E-1,6.080978524E-2
6.161363782E-1,6.147327344E-2
6.161333289E-1,6.142016534E-2
6.161322847E-1,6.140351674E-2
6.161300322E-1,6.142906500E-2
6.161289374E-1,6.148887765E-2
6.199542630E-1,6.081088865E-2
6.199548139E-1,6.096475029E-2
6.199537697E-1,6.102392655E-2
6.199525330E-1,6.117387439E-2
6.199518220E-1,6.124203942E-2
6.199525392E-1,6.128249501E-2
6.199525968E-1,6.128715811E-2
6.199551462E-1,6.119513069E-2
6.161306510E-1,6.185288691E-2
6.161316756E-1,6.170762496E-2
6.161304922E-1,6.152597413E-2
6.161324468E-1,6.126502972E-2
6.161325037E-1,6.111005135E-2
6.123586583E-1,6.168352153E-2
6.123565211E-1,6.162727568E-2
6.123584211E-1,6.162480678E-2
6.123560896E-1,6.171492975E-2
6.123567147E-1,6.182263713E-2
6.161323771E-1,6.119799716E-2
6.161313966E-1,6.133549801E-2
6.161297453E-1,6.148017149E-2
6.161314220E-1,6.160606901E-2
6.161308141E-1,6.169357317E-2
6.161298648E-1,6.175099980E-2
6.161313643E-1,6.177219697E-2
6.161334839E-1,6.172905991E-2
6.123595331E-1,6.241194427E-2
6.123580210E-1,6.230545872E-2
6.123568330E-1,6.217566415E-2
6.119824562E-1,6.204084175E-2
6.119825998E-1,6.190958716E-2
6.082576265E-1,6.254454794E-2
6.082610055E-1,6.243539989E-2
6.082573056E-1,6.235125316E-2
6.082580207E-1,6.227535142E-2
6.082586129E-1,6.226182199E-2
6.082604319E-1,6.227937051E-2
6.082534702E-1,6.232921687E-2
6.082547407E-1,6.240311238E-2
6.082578918E-1,6.250028846E-2
6.082593530E-1,6.261218286E-2
6.082591066E-1,6.272362758E-2
6.082571089E-1,6.283515510E-2
6.082611787E-1,6.294420813E-2
6.082596492E-1,6.303724066E-2
6.082578176E-1,6.309843121E-2
6.082594637E-1,6.313970232E-2
6.082580581E-1,6.312342184E-2
6.045811052E-1,6.383332500E-2
6.045815926E-1,6.379489454E-2
6.045782420E-1,6.364389013E-2
6.045753239E-1,6.358332893E-2
6.042133431E-1,6.347676878E-2
6.042149431E-1,6.337994255E-2
6.040358472E-1,6.335282396E-2
6.004090472E-1,6.408706981E-2
6.004068544E-1,6.410309848E-2
6.040379210E-1,6.345663574E-2
6.040384565E-1,6.358988115E-2
6.040377999E-1,6.375772454E-2
6.040357807E-1,6.395338260E-2
6.040381401E-1,6.414802530E-2
6.040363891E-1,6.441226157E-2
6.040360792E-1,6.448233585E-2
6.040330512E-1,6.458392580E-2
6.040369007E-1,6.462224840E-2
6.004096078E-1,6.539065989E-2
6.004050656E-1,6.531596809E-2
5.968187918E-1,6.597132493E-2
5.975142459E-1,6.581412652E-2
5.975130440E-1,6.582394449E-2
5.975107534E-1,6.582818676E-2
5.975107235E-1,6.582841334E-2
5.975112057E-1,6.582268474E-2
5.975131159E-1,6.579972111E-2
5.975102182E-1,6.577849606E-2
5.975125151E-1,6.573038547E-2
5.975113903E-1,6.568488863E-2
6.011056024E-1,6.480589170E-2
6.011058797E-1,6.465739510E-2
6.007471925E-1,6.459304131E-2
6.007436977E-1,6.442812213E-2
6.007454302E-1,6.415556613E-2
6.007461522E-1,6.392360932E-2
6.007430187E-1,6.372676782E-2
6.007431752E-1,6.356141694E-2
5.971545610E-1,6.423653524E-2
5.971511316E-1,6.412578439E-2
5.971537704E-1,6.407273665E-2
5.971543766E-1,6.405117865E-2
5.971548220E-1,6.404915582E-2
5.971535618E-1,6.404938522E-2
5.971520939E-1,6.404776955E-2
5.971522130E-1,6.402675059E-2
5.971539660E-1,6.392485369E-2
6.007433547E-1,6.307104455E-2
6.007441546E-1,6.296883767E-2
6.007426813E-1,6.280247749E-2
6.007444204E-1,6.249603689E-2
6.007424052E-1,6.232467482E-2
6.007400771E-1,6.209535681E-2
6.007418334E-1,6.190411766E-2
6.007424709E-1,6.174591489E-2
6.007408352E-1,6.161118700E-2
5.971543939E-1,6.225029186E-2
5.975096414E-1,6.208059950E-2
5.975076245E-1,6.199161652E-2
5.975128248E-1,6.192519387E-2
5.975101116E-1,6.191671916E-2
5.975099806E-1,6.191767751E-2
5.975101118E-1,6.191758332E-2
5.975100523E-1,6.187582010E-2
5.975103439E-1,6.185087365E-2
5.975152825E-1,6.175381921E-2
5.975111229E-1,6.163845065E-2
5.975079456E-1,6.151235059E-2
5.975086482E-1,6.129770043E-2
5.975092075E-1,6.117270865E-2
6.011071928E-1,6.006193055E-2
6.011032357E-1,5.978144693E-2
6.011038319E-1,5.958325461E-2
6.011053493E-1,5.940167429E-2
6.011023024E-1,5.925388351E-2
5.975114376E-1,5.985063080E-2
5.975108780E-1,5.975568874E-2
5.975085634E-1,5.976044195E-2
5.975098606E-1,5.974328205E-2
5.975154009E-1,5.974441629E-2
5.978665088E-1,5.967639652E-2
5.978697912E-1,5.966330760E-2
5.980443550E-1,5.962345638E-2
5.980417976E-1,5.960694482E-2
5.980396579E-1,5.954794241E-2
6.012796689E-1,5.885263196E-2
6.012795602E-1,5.879230088E-2
6.012791260E-1,5.874241643E-2
6.012791260E-1,5.874241643E-2
6.012791260E-1,5.874241643E-2
6.012791260E-1,5.874241643E-2
6.012791260E-1,5.874241643E-2
6.012791260E-1,5.874241643E-2
6.012791260E-1,5.874241643E-2
6.012791260E-1,5.874241643E-2
6.012794755E-1,5.867605273E-2
6.012800239E-1,5.856494164E-2
6.012805724E-1,5.830763156E-2
6.012812895E-1,5.790290518E-2
6.012803553E-1,5.743378310E-2
6.012821510E-1,5.729356074E-2
6.012781982E-1,5.687781555E-2
6.012776257E-1,5.666942346E-2
6.012797830E-1,5.660950604E-2
6.012806322E-1,5.656044258E-2
6.012792766E-1,5.668512907E-2
6.012786860E-1,5.693137948E-2
6.012777582E-1,5.729900495E-2
6.049194956E-1,5.727618226E-2
6.049226847E-1,5.772895827E-2
6.049212878E-1,5.818224063E-2
6.049211595E-1,5.836337490E-2
6.049233858E-1,5.864751580E-2
6.086041580E-1,5.813882868E-2
6.086025221E-1,5.813691423E-2
6.086083985E-1,5.803858338E-2
6.086019843E-1,5.788047534E-2
6.089718404E-1,5.745875029E-2
6.089718219E-1,5.722209921E-2
6.123337278E-1,5.628289628E-2
6.123324029E-1,5.613157369E-2
6.123333341E-1,5.601489016E-2
6.123352282E-1,5.596057531E-2
6.123352842E-1,5.596772076E-2
6.123349779E-1,5.603629642E-2
6.123322027E-1,5.626623031E-2
6.123292657E-1,5.635646133E-2
6.123305283E-1,5.671666171E-2
6.123349777E-1,5.711023731E-2
6.123321907E-1,5.727269735E-2
6.161049814E-1,5.695658720E-2
6.161059304E-1,5.702786229E-2
6.161099791E-1,5.714423849E-2
6.161076194E-1,5.715603323E-2
6.199294634E-1,5.634507211E-2
6.199305130E-1,5.609484597E-2
6.199318518E-1,5.578464017E-2
6.199325948E-1,5.562475031E-2
6.199321848E-1,5.512158414E-2
6.199300582E-1,5.496830592E-2
6.199325109E-1,5.459867871E-2
6.199308003E-1,5.446220513E-2
6.199303779E-1,5.451625180E-2
6.199298331E-1,5.467587278E-2
6.237986735E-1,5.426084481E-2
6.237985369E-1,5.479397936E-2
6.237983618E-1,5.514821203E-2
6.237998403E-1,5.545828927E-2
6.277184761E-1,5.507986099E-2
6.273264047E-1,5.545886568E-2
6.273238534E-1,5.554908812E-2
6.273222861E-1,5.556021227E-2
6.273271327E-1,5.551322213E-2
6.273259913E-1,5.546532957E-2
6.312881121E-1,5.463868592E-2
6.312879597E-1,5.440981184E-2
6.312880860E-1,5.433442570E-2
6.312853496E-1,5.410676004E-2
6.312909090E-1,5.397077352E-2
6.312901918E-1,5.383172202E-2
6.353029893E-1,5.311453287E-2
6.353035481E-1,5.313453875E-2
6.353023708E-1,5.322252534E-2
6.353022832E-1,5.338291501E-2
6.353001776E-1,5.369764118E-2
6.353011864E-1,5.382536952E-2
6.352998815E-1,5.409953787E-2
6.393614588E-1,5.370000767E-2
6.348950265E-1,5.475049159E-2
6.348989631E-1,5.496112212E-2
6.353002910E-1,5.504311998E-2
6.352984479E-1,5.513605159E-2
6.352992483E-1,5.510671741E-2
6.353005999E-1,5.496870740E-2
6.352987095E-1,5.476788234E-2
6.393627724E-1,5.385375745E-2
6.393624454E-1,5.362361021E-2
6.389598827E-1,5.337453362E-2
6.389582905E-1,5.328864144E-2
6.389586781E-1,5.312324843E-2
6.389535815E-1,5.308040149E-2
6.389544997E-1,5.311782111E-2
6.389523761E-1,5.321038950E-2
6.389574523E-1,5.326924883E-2
6.389571665E-1,5.348323773E-2
6.348954477E-1,5.431158846E-2
6.348953004E-1,5.447760766E-2
6.344988648E-1,5.471494787E-2
6.344974555E-1,5.491128607E-2
6.345005688E-1,5.500607656E-2
6.344998109E-1,5.506249235E-2
6.345041319E-1,5.507980438E-2
6.345048230E-1,5.499702159E-2
6.345020920E-1,5.480544264E-2
6.349018567E-1,5.455780007E-2
6.349017622E-1,5.425160549E-2
6.349034149E-1,5.398181541E-2
6.349044565E-1,5.387650885E-2
6.349037781E-1,5.385422448E-2
6.349029320E-1,5.387778514E-2
6.349059285E-1,5.412770297E-2
6.345051255E-1,5.448157766E-2
6.345025421E-1,5.480381992E-2
6.344997378E-1,5.515547834E-2
6.345032468E-1,5.550216759E-2
6.345004959E-1,5.579913361E-2
6.345000132E-1,5.600463321E-2
6.304982293E-1,5.683900156E-2
6.305002370E-1,5.688681968E-2
6.304970174E-1,5.685787609E-2
6.304942878E-1,5.677040088E-2
6.304957256E-1,5.662977123E-2
6.304977469E-1,5.646280304E-2
6.345007461E-1,5.558791932E-2
