"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
1.759999849E2,-5.754350424E-1,2.809980139E-2,-1.343903542E-1
1.760299807E2,-6.768386960E-1,2.076941915E-2,-1.734857261E-1
1.760599911E2,-6.853908300E-1,2.565634064E-2,-1.820378453E-1
1.760900286E2,-8.466592431E-1,8.552113548E-3,-2.064724565E-1
1.761200588E2,-9.969320893E-1,2.076941915E-2,-2.138028294E-1
1.761499937E2,-9.627236128E-1,1.221730467E-2,-2.138028294E-1
1.761700005E2,-9.040805697E-1,1.343903504E-2,-2.028072625E-1
1.762000052E2,-8.136724830E-1,2.443460980E-3,-1.881465018E-1
1.762299974E2,-7.257078886E-1,-4.886921961E-3,-1.783726513E-1
1.762599859E2,-6.243042946E-1,-1.221730467E-2,-1.685988009E-1
1.762899901E2,-5.656611919E-1,-4.276056588E-2,-1.258382350E-1
1.763099916E2,-5.595525503E-1,-3.054326214E-2,-1.050688252E-1
1.763399843E2,-5.057964325E-1,-1.832595654E-2,-9.285151958E-2
1.763599864E2,-4.948008358E-1,-1.221730467E-2,-7.696902007E-2
1.763899745E2,-4.117231667E-1,-3.665191587E-3,-5.497787148E-2
1.764099765E2,-3.738495409E-1,0.000000000E0,-3.176499158E-2
1.764300109E2,-3.225368559E-1,2.443460980E-3,1.221730467E-2
1.764599890E2,-2.883284092E-1,6.108652335E-3,5.253441259E-2
1.764900021E2,-2.357939780E-1,-4.886921961E-3,6.841690838E-2
1.765199656E2,-2.284636050E-1,0.000000000E0,9.162978828E-2
1.765399854E2,-1.991420686E-1,1.221730490E-3,1.246165112E-1
1.765599942E2,-1.343903542E-1,-9.773843922E-3,1.356120855E-1
1.765899786E2,-9.529497474E-2,-4.886921961E-3,1.466076523E-1
1.766199901E2,-7.330382615E-2,-1.710422710E-2,1.759291887E-1
1.766499833E2,-6.719517708E-2,-9.773843922E-3,1.966986060E-1
1.766799989E2,-6.475171447E-2,-1.466076635E-2,1.795943826E-1
1.767099875E2,-7.330382615E-2,-1.832595654E-2,1.759291887E-1
1.767399948E2,-9.407325089E-2,-9.773843922E-3,1.844813079E-1
1.767699968E2,-2.687807009E-2,-8.552113548E-3,1.722639948E-1
1.767899979E2,1.221730467E-2,-6.108652335E-3,1.111774743E-1
1.768100114E2,7.208210230E-2,-7.330383174E-3,1.148426682E-1
1.768399765E2,1.600466967E-1,-1.099557430E-2,1.038470939E-1
1.768699755E2,1.637118906E-1,-9.773843922E-3,5.986479297E-2
1.768999755E2,1.685988009E-1,1.221730490E-3,4.642575979E-2
1.769299734E2,2.675589919E-1,2.199114859E-2,3.054326214E-2
1.769499833E2,3.115412891E-1,1.343903504E-2,0.000000000E0
1.769699953E2,3.103195429E-1,2.443460934E-2,-2.443460934E-2
1.769999745E2,3.176499307E-1,1.588249579E-2,-5.375614017E-2
1.770199901E2,2.834414840E-1,2.565634064E-2,-6.719517708E-2
1.770399916E2,3.213151097E-1,1.832595654E-2,-7.696902007E-2
1.770699797E2,3.860668242E-1,2.076941915E-2,-1.026253626E-1
1.770999953E2,4.117231667E-1,3.543018550E-2,-1.197295859E-1
1.771299953E2,4.471533597E-1,2.687807009E-2,-1.441642046E-1
1.771599953E2,3.762930036E-1,3.054326214E-2,-1.307251602E-1
1.771899968E2,3.897320330E-1,2.687807009E-2,-1.588249654E-1
1.772100005E2,3.714060783E-1,2.076941915E-2,-1.453859210E-1
1.772399890E2,4.886921942E-1,1.466076635E-2,-1.404990107E-1
1.772699885E2,5.192354321E-1,9.773843922E-3,-1.368338168E-1
1.772999890E2,4.996877611E-1,9.773843922E-3,-1.233947799E-1
1.773299870E2,4.508185387E-1,8.552113548E-3,-1.014036313E-1
1.773599896E2,4.459316432E-1,7.330383174E-3,-7.208210230E-2
1.773799901E2,5.326744914E-1,6.108652335E-3,-6.597344577E-2
1.774099812E2,6.841690540E-1,4.886921961E-3,-4.031710699E-2
1.774301067E2,7.012733221E-1,1.954768784E-2,-2.687807009E-2
1.774599750E2,6.572909951E-1,1.466076635E-2,9.773843922E-3
1.774899661E2,4.691445231E-1,2.565634064E-2,3.298672289E-2
1.775199729E2,3.042109013E-1,3.543018550E-2,6.108652428E-2
1.775499755E2,2.883284092E-1,4.031710699E-2,8.674286306E-2
1.775799745E2,3.042109013E-1,2.932153270E-2,1.026253626E-1
1.775999948E2,2.797762752E-1,2.565634064E-2,1.148426682E-1
1.776299666E2,1.759291887E-1,2.076941915E-2,1.331686229E-1
1.776599708E2,-3.384193480E-1,4.398229718E-2,1.331686229E-1
1.776899703E2,-5.314527750E-1,4.276056588E-2,1.246165112E-1
1.777199750E2,-5.290092826E-1,4.031710699E-2,1.368338168E-1
1.777499859E2,-5.632177591E-1,3.909537569E-2,1.343903542E-1
1.777799927E2,-7.354817390E-1,4.642575979E-2,1.246165112E-1
1.778100010E2,-9.285151958E-1,5.742133409E-2,1.160643995E-1
1.778400151E2,-8.979719281E-1,5.497787148E-2,8.796459436E-2
1.778699870E2,-6.939429045E-1,3.176499158E-2,7.330382615E-2
1.778899927E2,-5.998696685E-1,1.466076635E-2,6.108652428E-2
1.779199854E2,-5.351179838E-1,-3.665191587E-3,4.398229718E-2
1.779500203E2,-5.412266254E-1,-3.665191587E-3,4.031710699E-2
1.779799911E2,-5.253441334E-1,-4.886921961E-3,2.809980139E-2
1.780100047E2,-4.349360466E-1,-2.321287990E-2,-1.466076635E-2
1.780399979E2,-3.714060783E-1,-2.199114859E-2,-4.520402849E-2
1.780699771E2,-3.591887653E-1,-2.199114859E-2,-6.963863969E-2
1.780899864E2,-3.811798990E-1,-1.099557430E-2,-8.674286306E-2
1.781200062E2,-3.750712574E-1,-1.221730467E-2,-1.111774743E-1
1.781499854E2,-3.420845270E-1,-2.443460980E-3,-1.319468915E-1
1.781800005E2,-2.700024247E-1,-1.221730467E-2,-1.380555481E-1
1.782099677E2,-2.419026345E-1,-3.665191587E-3,-1.441642046E-1
1.782299885E2,-2.602286041E-1,0.000000000E0,-1.551597714E-1
1.782500073E2,-2.272418737E-1,2.443460980E-3,-1.466076523E-1
1.782799843E2,-1.991420686E-1,6.108652335E-3,-1.441642046E-1
1.783099817E2,-1.319468915E-1,7.330383174E-3,-1.380555481E-1
1.783399864E2,-1.136209369E-1,9.773843922E-3,-1.319468915E-1
1.783699713E2,-1.466076523E-1,9.773843922E-3,-1.221730486E-1
1.783999880E2,-1.062905490E-1,1.099557430E-2,-8.307767659E-2
1.784299791E2,-1.050688252E-1,1.221730467E-2,-8.552113175E-2
1.784499791E2,0.000000000E0,0.000000000E0,0.000000000E0
1.784799906E2,0.000000000E0,0.000000000E0,0.000000000E0
1.785099984E2,7.330382615E-2,9.773843922E-3,-2.809980139E-2
1.785399870E2,7.819075137E-2,6.108652335E-3,0.000000000E0
1.785699984E2,1.857030392E-1,9.773843922E-3,4.398229718E-2
1.785899984E2,2.626720667E-1,8.552113548E-3,6.230825558E-2
1.786199776E2,3.384193480E-1,6.108652335E-3,8.918632567E-2
1.786401396E2,3.078760803E-1,6.108652335E-3,9.529497474E-2
1.786701343E2,3.249803185E-1,1.588249579E-2,1.307251602E-1
1.786999927E2,3.995058835E-1,9.773843922E-3,1.356120855E-1
1.787299734E2,4.312708676E-1,2.687807009E-2,1.478293836E-1
1.787599833E2,4.544837475E-1,2.809980139E-2,1.588249654E-1
1.787899843E2,4.495968223E-1,3.176499158E-2,1.563815027E-1
1.788099859E2,4.557054639E-1,2.199114859E-2,1.551597714E-1
1.788399734E2,5.265658498E-1,3.543018550E-2,1.649336219E-1
1.788699781E2,5.668829679E-1,3.298672289E-2,1.649336219E-1
1.789000093E2,6.426302195E-1,5.253441259E-2,1.282816976E-1
1.789300067E2,6.743952036E-1,2.809980139E-2,1.148426682E-1
1.789599948E2,6.047565937E-1,1.588249579E-2,1.026253626E-1
1.789899953E2,5.815436840E-1,4.886921961E-3,7.819075137E-2
1.790199958E2,5.827654600E-1,-1.221730490E-3,6.352998316E-2
1.790499812E2,4.618141353E-1,1.343903504E-2,2.199114859E-2
1.790799843E2,5.094616413E-1,3.665191587E-3,-1.588249579E-2
1.791099896E2,3.970624208E-1,2.443460980E-3,-4.886921868E-2
1.791399593E2,2.712241709E-1,6.108652335E-3,-7.452555746E-2
1.791600026E2,1.918116808E-1,6.108652335E-3,-7.819075137E-2
