"Frequency (Hz)","Rel. amplitude (a.u.)"
1.416432267E0,4.101381495E-3
1.432659412E0,4.007381219E-3
1.453486172E0,3.894768380E-3
1.461918397E0,3.860060577E-3
1.199013811E0,5.733997370E-3
1.461996320E0,3.855974269E-3
1.265832382E0,5.157590133E-3
1.479284015E0,3.779640935E-3
1.268501038E0,5.148628283E-3
1.268500060E0,5.150134862E-3
1.252607833E0,5.283521100E-3
1.242243393E0,5.373949264E-3
1.249995253E0,5.313825139E-3
1.250000678E0,5.318528990E-3
1.445071478E0,3.977177289E-3
1.242192492E0,5.379415838E-3
1.249991591E0,5.312524980E-3
1.249998373E0,5.304544422E-3
1.247407326E0,5.320359285E-3
1.242237633E0,5.360199184E-3
1.445072131E0,3.961499989E-3
1.445091056E0,3.961915702E-3
1.445030585E0,3.958896645E-3
1.420431427E0,4.093221085E-3
1.070667872E0,7.241551346E-3
1.084596370E0,7.091714044E-3
1.075272792E0,7.258667253E-3
1.075277128E0,7.318044322E-3
1.075267733E0,7.348649052E-3
1.268496988E0,5.302290038E-3
1.268498943E0,5.314914204E-3
1.479295412E0,3.908965020E-3
1.265827097E0,5.347156327E-3
1.290324604E0,5.150965306E-3
1.290326483E0,5.166696433E-3
1.470507704E0,3.995760964E-3
1.456310864E0,4.084769905E-3
1.307197701E0,5.077055418E-3
1.304368207E0,5.099328182E-3
1.216543162E0,5.858147560E-3
1.216550716E0,5.852840773E-3
1.216546091E0,5.859811564E-3
1.225492386E0,5.770798864E-3
1.216546400E0,5.841796529E-3
1.213589778E0,5.855783202E-3
1.216546091E0,5.828863700E-3
1.216543008E0,5.836643412E-3
1.216544396E0,5.845946224E-3
1.213600671E0,5.874340619E-3
1.204823209E0,5.971710625E-3
1.207731748E0,5.938185630E-3
1.216545166E0,5.837354949E-3
1.459853275E0,4.049864175E-3
1.456292086E0,4.059293327E-3
1.201921271E0,5.946490723E-3
1.442345434E0,4.114906257E-3
1.442297400E0,4.117852945E-3
1.438848562E0,4.137617120E-3
1.438846405E0,4.138328312E-3
1.432043210E0,4.167839218E-3
1.442311665E0,4.101377223E-3
1.463404410E0,3.945672508E-3
1.435406162E0,4.060589064E-3
1.431986603E0,4.058082886E-3
1.452778275E0,3.890222676E-3
1.459864005E0,3.831544363E-3
8.875715029E-1,1.032478441E-2
8.875727337E-1,1.030874674E-2
1.466991731E0,3.777144601E-3
8.333327005E-1,1.172895528E-2
1.470589362E0,3.769594950E-3
1.666701872E0,2.928381735E-3
1.461516446E0,3.793449793E-3
1.675978141E0,2.867244959E-3
1.675979117E0,2.866551996E-3
1.505374827E0,3.543364399E-3
1.486222256E0,3.623326906E-3
1.675978385E0,2.808264597E-3
1.515145879E0,3.413027120E-3
1.473680332E0,3.602527226E-3
1.470582764E0,3.619757460E-3
1.535092629E0,3.340329130E-3
1.535085089E0,3.337376270E-3
1.505377356E0,3.465123366E-3
1.515151003E0,3.418136000E-3
1.675974728E0,2.787808251E-3
1.483048720E0,3.559426861E-3
1.643805358E0,2.895826402E-3
1.639344029E0,2.911609318E-3
1.489366489E0,3.528076515E-3
1.489377382E0,3.528024907E-3
1.486199576E0,3.543128350E-3
1.483101744E0,3.556880114E-3
1.486158820E0,3.554047275E-3
1.459855680E0,3.686243651E-3
1.459850685E0,3.689629927E-3
1.307187763E0,4.601757585E-3
1.287552929E0,4.742803822E-3
1.652919362E0,2.882126210E-3
1.648349998E0,2.896960106E-3
1.648354007E0,2.898795676E-3
1.675975216E0,2.808291364E-3
1.675977166E0,2.811503237E-3
1.648408256E0,2.914504660E-3
1.648349998E0,2.915419888E-3
1.675968632E0,2.824546167E-3
1.643845938E0,2.941565511E-3
1.643829049E0,2.941625955E-3
1.449275363E0,3.784416537E-3
1.452776259E0,3.758156446E-3
1.449272810E0,3.789685240E-3
8.823572668E-1,1.022356508E-2
1.449262782E0,3.772945406E-3
1.445782044E0,3.781844330E-3
1.449290131E0,3.742867230E-3
1.626018785E0,2.962826578E-3
1.617267021E0,2.986609276E-3
1.617236825E0,2.999015166E-3
1.626094526E0,2.978994616E-3
1.626018556E0,2.979272991E-3
1.304353734E0,4.643898525E-3
1.449280650E0,3.771934627E-3
1.445796016E0,3.805813144E-3
1.599994889E0,3.139483490E-3
1.599996222E0,3.143974955E-3
1.599990445E0,3.146697298E-3
1.599947335E0,3.148654148E-3
1.595747334E0,3.166695849E-3
1.578966413E0,3.248877848E-3
1.405146226E0,4.114744804E-3
1.408416782E0,4.106473919E-3
1.401866089E0,4.140632278E-3
1.411766436E0,4.066009941E-3
1.411771108E0,4.060238811E-3
1.421803405E0,3.994792228E-3
1.411762976E0,4.046564126E-3
1.411770762E0,4.046519494E-3
1.411764187E0,4.045256170E-3
1.411765052E0,4.045251213E-3
1.411832183E0,4.043169107E-3
1.421807265E0,3.989738469E-3
1.415073133E0,4.027556201E-3
1.411800001E0,4.042640843E-3
1.411764533E0,4.039937838E-3
1.408456215E0,4.054246760E-3
1.408446055E0,4.051828022E-3
1.411760727E0,4.032823790E-3
1.411766263E0,4.035819118E-3
1.415095731E0,4.009541037E-3
1.415088082E0,4.000450905E-3
1.418445480E0,3.973537627E-3
1.421744095E0,3.960379074E-3
1.578937630E0,3.214370828E-3
1.595721030E0,3.154935008E-3
1.626007310E0,3.051039287E-3
1.428569303E0,3.956977060E-3
1.428572669E0,3.962747202E-3
1.428570366E0,3.968250513E-3
8.333346597E-1,1.166488524E-2
8.333369505E-1,1.167627857E-2
1.604282320E0,3.156910410E-3
1.595735176E0,3.197194241E-3
1.617256123E0,3.113459969E-3
1.621632122E0,3.093572813E-3
1.648352356E0,2.993441042E-3
1.648350705E0,2.992148385E-3
1.621621850E0,3.091599216E-3
1.648350234E0,2.993904709E-3
1.675978141E0,2.897885969E-3
1.675981311E0,2.896179487E-3
1.671307980E0,2.904546021E-3
1.639324434E0,3.024307010E-3
1.625957049E0,3.074238531E-3
1.662046025E0,2.942189057E-3
1.648348819E0,3.004005991E-3
1.652823078E0,2.993557792E-3
1.666603253E0,2.948532989E-3
1.461379301E0,3.837919808E-3
1.662071204E0,2.969259574E-3
1.662050342E0,2.970740315E-3
1.666657504E0,2.955530875E-3
1.666671972E0,2.956085887E-3
1.617349670E0,3.124434744E-3
1.643827641E0,3.020420779E-3
1.612903000E0,3.133519137E-3
1.599993111E0,3.183015813E-3
1.612896226E0,3.128358408E-3
1.599992445E0,3.179173251E-3
1.599996889E0,3.186094365E-3
1.574757082E0,3.302260293E-3
1.574800997E0,3.311215065E-3
1.570461795E0,3.337967166E-3
1.442310401E0,3.955077005E-3
1.442311485E0,3.951507315E-3
1.431972007E0,4.010254112E-3
1.428577983E0,4.030420277E-3
1.425179029E0,4.052537814E-3
1.435405268E0,3.991401697E-3
1.428627766E0,4.026864325E-3
1.431946554E0,4.003381902E-3
1.431981975E0,4.002377031E-3
1.431991765E0,3.995014542E-3
1.438870847E0,3.945966401E-3
1.438851078E0,3.921448324E-3
1.438849999E0,3.923629707E-3
1.435431202E0,3.969327145E-3
1.438838498E0,3.967978942E-3
1.438807229E0,3.976756411E-3
1.438846405E0,3.981150230E-3
1.438848562E0,3.979107974E-3
1.438846405E0,3.976238272E-3
1.438849101E0,3.974706564E-3
1.442315457E0,3.967278116E-3
1.445786217E0,3.954373619E-3
1.449316752E0,3.926712922E-3
1.452768015E0,3.901837371E-3
1.578900842E0,3.300292160E-3
1.604266011E0,3.197407418E-3
1.456309391E0,3.882940730E-3
1.449279191E0,3.919642092E-3
1.463434340E0,3.845514541E-3
1.463419840E0,3.845025323E-3
1.466919626E0,3.829861255E-3
1.466985380E0,3.831104380E-3
1.467000511E0,3.831197876E-3
1.470588611E0,3.814582426E-3
1.466987061E0,3.821612804E-3
1.466992105E0,3.809491275E-3
1.459857530E0,3.825400263E-3
1.466990984E0,3.753553531E-3
1.459851055E0,3.781025703E-3
1.470591427E0,3.721575937E-3
1.456308655E0,3.795867085E-3
1.459845135E0,3.782069142E-3
1.456309023E0,3.800528885E-3
1.452788718E0,3.813909447E-3
1.459851240E0,3.771192213E-3
1.459850685E0,3.763408129E-3
1.459784274E0,3.759497306E-3
1.456319517E0,3.771660367E-3
1.459853460E0,3.747255048E-3
1.466958480E0,3.709781467E-3
1.466995841E0,3.700925603E-3
1.466992852E0,3.695931394E-3
1.463404410E0,3.713937191E-3
1.463420025E0,3.718814407E-3
1.466996775E0,3.699881226E-3
1.466996775E0,3.697469321E-3
1.470581102E0,3.679186960E-3
1.470589362E0,3.679065397E-3
1.466993413E0,3.696114607E-3
1.466992105E0,3.696270925E-3
1.466999764E0,3.697959290E-3
1.463435084E0,3.703437127E-3
1.466987621E0,3.685867899E-3
1.466939052E0,3.688654920E-3
1.466987435E0,3.688411613E-3
1.470592553E0,3.663073936E-3
1.470590300E0,3.656922317E-3
1.470583730E0,3.654399920E-3
1.470583355E0,3.653353718E-3
1.466990050E0,3.670114729E-3
1.467002940E0,3.674027242E-3
1.470579412E0,3.657404800E-3
1.470579788E0,3.658058341E-3
1.466991171E0,3.677787644E-3
1.466991545E0,3.672072675E-3
1.470522158E0,3.625798096E-3
1.466989116E0,3.621105201E-3
1.466989676E0,3.615587487E-3
1.604287458E0,3.013411701E-3
1.459859750E0,3.633533551E-3
1.595808344E0,3.038912104E-3
1.599992667E0,3.015568775E-3
1.599922448E0,3.009807063E-3
1.599996889E0,2.997715037E-3
1.445803455E0,3.671217427E-3
1.445779685E0,3.670137678E-3
1.449254577E0,3.646948912E-3
1.445784947E0,3.661360185E-3
1.442291260E0,3.695482713E-3
1.324464937E0,4.400931195E-3
1.324505291E0,4.422920715E-3
1.578949316E0,3.120813586E-3
1.327483648E0,4.406880525E-3
1.327443724E0,4.401080558E-3
1.327444795E0,4.411976275E-3
1.330379552E0,4.407961317E-3
1.333339661E0,4.424607211E-3
1.333339506E0,4.429494689E-3
1.330418731E0,4.451588229E-3
1.333486901E0,4.439140644E-3
1.333336266E0,4.434412257E-3
1.333337500E0,4.425912894E-3
1.339287583E0,4.377739291E-3
1.587303118E0,3.134580434E-3
1.591436525E0,3.142615567E-3
1.591512596E0,3.199391523E-3
1.587305962E0,3.226973748E-3
1.587300931E0,3.225364798E-3
1.587299838E0,3.224377872E-3
1.336310646E0,4.556152905E-3
1.626019014E0,3.090075748E-3
1.630438706E0,3.082947934E-3
1.565996621E0,3.341174425E-3
1.562498910E0,3.353673406E-3
1.562480927E0,3.352312429E-3
1.559056938E0,3.365866148E-3
1.559020406E0,3.358663924E-3
1.562500182E0,3.338386681E-3
1.562504723E0,3.338367275E-3
1.562500909E0,3.335750161E-3
1.804108212E0,2.504210350E-3
1.566007386E0,3.326146525E-3
1.799493089E0,2.523573949E-3
1.799479838E0,2.533422856E-3
1.569507460E0,3.336171491E-3
2.056547285E0,1.951842125E-3
1.814057458E0,2.510560751E-3
1.814065170E0,2.512741917E-3
1.789711258E0,2.583612550E-3
1.565994066E0,3.372363747E-3
1.565958486E0,3.371659640E-3
1.847020271E0,2.412966603E-3
1.565994431E0,3.350701375E-3
1.566005744E0,3.355108410E-3
1.626030490E0,3.112389512E-3
1.621600393E0,3.130731588E-3
1.621615687E0,3.130672535E-3
1.612982041E0,3.168035339E-3
1.617241820E0,3.151261834E-3
1.612907742E0,3.171200227E-3
1.617255442E0,3.156841323E-3
1.617256577E0,3.156836891E-3
1.617240684E0,3.150525310E-3
1.617255669E0,3.144641682E-3
1.621622763E0,3.129108719E-3
1.621636003E0,3.129724737E-3
1.583116502E0,3.287306602E-3
1.583106277E0,3.291968099E-3
1.583122377E0,3.292075392E-3
1.591516774E0,3.253411976E-3
1.591519193E0,3.253839070E-3
1.559078279E0,3.387408800E-3
1.559011184E0,3.382772929E-3
1.595755734E0,3.228287157E-3
1.595742471E0,3.230128944E-3
1.591507539E0,3.251037214E-3
1.591465765E0,3.257242806E-3
1.555545834E0,3.414056043E-3
1.587303775E0,3.277100470E-3
1.587310555E0,3.269833694E-3
1.587309242E0,3.267167654E-3
1.587304868E0,3.261691676E-3
1.591511057E0,3.243176756E-3
1.591464006E0,3.243980232E-3
1.595727882E0,3.222706880E-3
1.545258483E0,3.431251713E-3
1.545249066E0,3.431994850E-3
1.548667570E0,3.416795649E-3
1.587321490E0,3.254598295E-3
1.591505561E0,3.238377230E-3
1.591513915E0,3.244544987E-3
1.595733850E0,3.221178259E-3
1.599940225E0,3.206020041E-3
1.595739597E0,3.226379798E-3
1.591520072E0,3.250457334E-3
1.591511277E0,3.246539897E-3
1.591509298E0,3.246547971E-3
1.591512596E0,3.245758779E-3
1.591589555E0,3.248808019E-3
1.591513916E0,3.250328888E-3
1.591517434E0,3.253800441E-3
1.591515235E0,3.254795537E-3
1.587353642E0,3.267482786E-3
1.570751731E0,3.305977287E-3
1.534471871E0,3.440927517E-3
1.534529716E0,3.415515702E-3
1.538468113E0,3.364447046E-3
1.542451148E0,3.329587066E-3
1.542379694E0,3.298683329E-3
1.542427398E0,3.297930012E-3
1.546350653E0,3.278181898E-3
1.542433800E0,3.291712791E-3
1.542413768E0,3.278465666E-3
1.552116647E0,3.211427431E-3
1.552109657E0,3.207988973E-3
1.542423681E0,3.253282454E-3
1.555562757E0,3.200163065E-3
1.555560057E0,3.200882293E-3
1.566000635E0,3.158904379E-3
1.572967247E0,3.138911560E-3
1.572942947E0,3.148400800E-3
1.569508560E0,3.187030097E-3
1.565990964E0,3.216528849E-3
1.562547958E0,3.234053767E-3
1.565997533E0,3.216961479E-3
1.569505444E0,3.192058326E-3
1.565992971E0,3.208560242E-3
1.534529921E0,3.343506597E-3
1.565982024E0,3.210856789E-3
1.530610618E0,3.357689307E-3
1.534525628E0,3.335431915E-3
1.534533395E0,3.337870780E-3
1.534482295E0,3.339572189E-3
1.538368267E0,3.326899550E-3
1.538455580E0,3.324846846E-3
1.538458868E0,3.327375186E-3
1.538453320E0,3.328577109E-3
1.538448184E0,3.328002709E-3
1.534528490E0,3.348974826E-3
1.534592676E0,3.353182634E-3
1.538465032E0,3.341109539E-3
1.542413562E0,3.322807917E-3
1.546376807E0,3.311796046E-3
1.546384903E0,3.325777017E-3
1.562439876E0,3.259623218E-3
1.559025470E0,3.270580833E-3
1.538486399E0,3.370225957E-3
1.559014800E0,3.279545829E-3
1.559022034E0,3.281133617E-3
1.562494006E0,3.262138432E-3
1.565984943E0,3.247660393E-3
1.566005562E0,3.258068344E-3
1.565991512E0,3.263228882E-3
1.565994979E0,3.263812043E-3
1.565994614E0,3.270005590E-3
1.587301962E0,3.178574735E-3
1.583712087E0,3.191393927E-3
1.559032342E0,3.287896066E-3
1.559015524E0,3.283415772E-3
1.555551235E0,3.296772835E-3
1.552113959E0,3.312392574E-3
1.555557356E0,3.299600486E-3
1.552098185E0,3.301950684E-3
1.548707009E0,3.314008142E-3
1.548678812E0,3.318959289E-3
1.548672210E0,3.323509712E-3
1.548681132E0,3.340545334E-3
1.548663287E0,3.344974693E-3
1.535091051E0,3.409877065E-3
1.542420170E0,3.382222552E-3
1.542458789E0,3.382053189E-3
1.542411910E0,3.384842719E-3
1.550384050E0,3.350122206E-3
1.542411083E0,3.372757653E-3
1.542418724E0,3.370226384E-3
1.675979361E0,2.850956340E-3
1.528435728E0,3.429771516E-3
1.528388103E0,3.428789328E-3
1.538464885E0,3.384973007E-3
1.535068433E0,3.400284431E-3
1.531736696E0,3.411805628E-3
1.675972777E0,2.857950343E-3
1.675975216E0,2.871458746E-3
1.542431941E0,3.396900808E-3
1.542413768E0,3.402796175E-3
1.542443713E0,3.410866239E-3
1.675970339E0,2.889881704E-3
1.675966438E0,2.893833379E-3
1.531696022E0,3.459425700E-3
1.666678723E0,2.924568406E-3
1.534602693E0,3.449800293E-3
1.671317922E0,2.908176118E-3
1.666665462E0,2.923378283E-3
1.648364857E0,2.983804240E-3
1.652896831E0,2.954116409E-3
1.666665944E0,2.898889368E-3
1.675978141E0,2.847151239E-3
1.675973021E0,2.845213826E-3
1.675971071E0,2.845407109E-3
1.675998623E0,2.843397089E-3
1.666665220E0,2.862771062E-3
1.525049275E0,3.407632162E-3
1.525090981E0,3.378942836E-3
1.524993728E0,3.379874131E-3
1.671314042E0,2.811251934E-3
1.671304828E0,2.810007969E-3
1.408502194E0,3.958387505E-3
1.671375147E0,2.813918771E-3
1.405132172E0,3.980164758E-3
1.405143141E0,3.973630265E-3
1.401872742E0,3.991717238E-3
1.652936200E0,2.861543093E-3
1.398593249E0,3.998935147E-3
1.398602248E0,3.997794136E-3
1.675934741E0,2.784867562E-3
1.676033493E0,2.784539405E-3
1.515147416E0,3.402729758E-3
1.671323983E0,2.796507236E-3
1.511883131E0,3.417439186E-3
1.515158348E0,3.399472987E-3
1.515152882E0,3.398208679E-3
1.511891976E0,3.408496182E-3
1.511880921E0,3.406835436E-3
1.511875308E0,3.413407927E-3
1.515141779E0,3.411235260E-3
1.535082109E0,3.322026124E-3
1.531728316E0,3.336149064E-3
1.631700047E0,2.939871020E-3
1.627908160E0,2.953585827E-3
1.627904808E0,2.953597991E-3
1.515148782E0,3.408007168E-3
1.675980336E0,2.781320974E-3
1.648350941E0,2.869912248E-3
1.515137851E0,3.394988106E-3
1.671293190E0,2.778388847E-3
1.666712000E0,2.788725531E-3
1.652889005E0,2.834211202E-3
1.666665220E0,2.791106147E-3
1.508614594E0,3.411185226E-3
1.621626415E0,2.958353593E-3
1.621608611E0,2.950275033E-3
1.595746450E0,3.044971288E-3
1.604278745E0,3.013895003E-3
1.600054002E0,3.029251920E-3
1.600006889E0,3.028873948E-3
1.382489143E0,4.060998715E-3
1.600014223E0,3.031062390E-3
1.591501822E0,3.060733293E-3
1.604276511E0,3.013773346E-3
1.617243863E0,2.978064853E-3
1.626078000E0,2.951344364E-3
1.388894415E0,4.051908743E-3
1.385690794E0,4.070665863E-3
1.652884499E0,2.866477426E-3
1.639329566E0,2.905370129E-3
1.626016490E0,2.946664350E-3
1.599995111E0,3.044295520E-3
1.376196272E0,4.114209112E-3
1.395332951E0,3.997647334E-3
1.398623643E0,3.977781367E-3
1.401865747E0,3.962909547E-3
1.398611247E0,3.996140736E-3
1.401836406E0,3.987507167E-3
1.395342753E0,4.038065388E-3
1.382497936E0,4.117660804E-3
1.401897649E0,4.002452028E-3
1.401874959E0,3.996719984E-3
1.401870524E0,3.971606891E-3
1.284793278E0,4.710378481E-3
1.284755164E0,4.690259757E-3
1.284795284E0,4.679374979E-3
1.287549619E0,4.664880448E-3
1.287533502E0,4.676085191E-3
1.287562283E0,4.666751523E-3
1.290312464E0,4.636715770E-3
1.290317378E0,4.636601236E-3
1.293086902E0,4.626908927E-3
1.301496235E0,4.567310571E-3
1.307193399E0,4.529017085E-3
1.307197552E0,4.527231672E-3
1.411765398E0,3.878361321E-3
1.411733738E0,3.875054735E-3
1.304350337E0,4.519636181E-3
1.307188059E0,4.485538625E-3
1.408444333E0,3.844360520E-3
1.392108846E0,3.923832262E-3
1.408450705E0,3.838608612E-3
1.408455354E0,3.838583270E-3
1.418444083E0,3.782875686E-3
1.421787787E0,3.760061240E-3
1.418383656E0,3.770380423E-3
1.418440590E0,3.769117766E-3
1.418439891E0,3.766434620E-3
1.418431333E0,3.769019969E-3
1.421760589E0,3.750488428E-3
1.418441987E0,3.766423452E-3
1.415109811E0,3.785263253E-3
1.421793578E0,3.748485818E-3
1.321581810E0,4.336869615E-3
1.321585600E0,4.336844738E-3
1.304343986E0,4.460919160E-3
1.307186131E0,4.439493319E-3
1.301510204E0,4.478378358E-3
1.301523291E0,4.474736405E-3
1.318680715E0,4.359896596E-3
1.304378841E0,4.457526515E-3
1.321596516E0,4.338737422E-3
1.318671658E0,4.356346576E-3
1.307189840E0,4.433547573E-3
1.307237900E0,4.429821078E-3
1.304348565E0,4.447928810E-3
1.301513145E0,4.453062918E-3
1.301534613E0,4.460948962E-3
1.304345759E0,4.451000582E-3
1.304386964E0,4.443106146E-3
1.304343691E0,4.428914925E-3
1.307188060E0,4.392074813E-3
1.307178270E0,4.392140601E-3
1.324499504E0,4.279219787E-3
1.324478337E0,4.273248311E-3
1.324495241E0,4.266690515E-3
1.307192064E0,4.374624831E-3
1.324503921E0,4.258963956E-3
1.339302219E0,4.165367116E-3
1.324505139E0,4.259551323E-3
1.324509555E0,4.258927720E-3
1.342288917E0,4.146543943E-3
1.339345351E0,4.160351103E-3
1.428539011E0,3.653104634E-3
1.428553891E0,3.645746637E-3
1.428577629E0,3.647069650E-3
1.438910565E0,3.593069823E-3
1.438853414E0,3.587591268E-3
1.442317985E0,3.566704496E-3
1.442299927E0,3.575509962E-3
1.442294871E0,3.572206448E-3
1.442312568E0,3.572693526E-3
1.442304261E0,3.576778491E-3
1.442300108E0,3.576799089E-3
1.530612855E0,3.181124504E-3
1.530618550E0,3.186416092E-3
1.525057928E0,3.217467142E-3
1.525051871E0,3.217073833E-3
1.525045814E0,3.217099387E-3
1.518404040E0,3.244766431E-3
1.675952296E0,2.665958628E-3
1.675986675E0,2.665003782E-3
1.515147587E0,3.260840780E-3
1.675983262E0,2.666260783E-3
1.666668596E0,2.700395884E-3
1.675996185E0,2.675861954E-3
1.518442124E0,3.259967495E-3
1.525097211E0,3.234985829E-3
1.525052390E0,3.225335136E-3
1.525061042E0,3.208046424E-3
2.022539139E0,1.818171257E-3
2.183415301E0,1.558850028E-3
1.345300278E0,4.100452264E-3
1.339282445E0,4.132023007E-3
2.035601289E0,1.788414947E-3
1.304355063E0,4.347029040E-3
1.321594091E0,4.209167420E-3
2.030443432E0,1.778406270E-3
1.982380219E0,1.862782073E-3
2.183350497E0,1.532065939E-3
2.290064500E0,1.391765948E-3
2.284266375E0,1.400998158E-3
2.284267885E0,1.405515494E-3
1.986804994E0,1.853436356E-3
1.973683534E0,1.867865595E-3
1.408406898E0,3.583180002E-3
1.385046547E0,3.647991177E-3
1.385059536E0,3.641212539E-3
1.388887683E0,3.632235903E-3
1.392720281E0,3.606398581E-3
1.392766753E0,3.585757923E-3
1.324497068E0,3.957483036E-3
1.400549804E0,3.538204825E-3
1.400559203E0,3.538157334E-3
1.324502550E0,3.960826730E-3
1.400568398E0,3.549298294E-3
1.327423380E0,3.948861003E-3
2.207506788E0,1.428947854E-3
2.068970967E0,1.628597684E-3
1.321538905E0,3.991744174E-3
1.318721170E0,4.019492219E-3
2.059490922E0,1.647702570E-3
1.396603142E0,3.577269946E-3
1.396669990E0,3.574623367E-3
1.400553890E0,3.534654808E-3
1.400521607E0,3.525416299E-3
1.400569419E0,3.504558572E-3
1.400565332E0,3.499837150E-3
1.295357063E0,4.083867334E-3
1.295324728E0,4.078174533E-3
1.977979412E0,1.747578720E-3
1.295332593E0,4.058518345E-3
1.298694622E0,4.024588081E-3
1.295291172E0,4.033857756E-3
2.064206375E0,1.583776711E-3
2.064180238E0,1.582014098E-3
2.017932507E0,1.658724469E-3
2.017928737E0,1.662585899E-3
1.288654259E0,4.079571466E-3
1.288637999E0,4.083779308E-3
1.285349797E0,4.104067497E-3
1.285349797E0,4.104067497E-3
1.288657199E0,4.079409791E-3
1.288664465E0,4.079363791E-3
1.291982883E0,4.050115574E-3
1.288660486E0,4.068076735E-3
1.291982188E0,4.055293758E-3
1.321584387E0,3.867717285E-3
1.470558049E0,3.121996806E-3
1.457619486E0,3.169432014E-3
1.336314986E0,3.766795270E-3
1.339284157E0,3.749309820E-3
2.227189836E0,1.354686063E-3
2.227166326E0,1.354714663E-3
1.318679055E0,3.869147274E-3
1.999919911E0,1.679879006E-3
1.275509187E0,4.127597797E-3
1.275509018E0,4.128369365E-3
1.278773741E0,4.098239066E-3
1.152021612E0,5.040390408E-3
1.385028163E0,3.489841869E-3
1.154706355E0,5.028138825E-3
1.388897329E0,3.475442329E-3
1.388883062E0,3.468166650E-3
1.154735523E0,5.011605143E-3
1.154738717E0,5.013544540E-3
1.154781083E0,5.011834836E-3
1.152073871E0,5.028496388E-3
1.295350596E0,3.980027870E-3
1.999999537E0,1.673061924E-3
1.298632256E0,3.972912053E-3
1.295332768E0,3.991387677E-3
1.995561262E0,1.682720802E-3
1.298664932E0,3.970184133E-3
1.295329622E0,3.989688303E-3
1.298651054E0,3.960880977E-3
1.295349547E0,3.983322029E-3
1.295339584E0,3.986033552E-3
1.295338011E0,3.988740660E-3
1.128663660E0,5.241559953E-3
1.136395786E0,5.158201211E-3
1.138952840E0,5.132597002E-3
1.144166124E0,5.085931183E-3
1.152074563E0,5.016345887E-3
1.298686541E0,3.943418952E-3
1.298706043E0,3.943300525E-3
2.337645893E0,1.216947288E-3
2.237144807E0,1.330425667E-3
1.342284851E0,3.698671842E-3
2.242139637E0,1.328654533E-3
1.342278595E0,3.707251560E-3
1.453511920E0,3.162361878E-3
1.157398477E0,4.986325733E-3
1.136368479E0,5.175103825E-3
1.396655156E0,3.420099974E-3
1.342280315E0,3.694188769E-3
1.345286924E0,3.659622294E-3
1.348309557E0,3.648360394E-3
1.348314291E0,3.649687695E-3
1.345293208E0,3.652754292E-3
1.345287395E0,3.636880805E-3
2.242146183E0,1.296730554E-3
1.345317559E0,3.583785271E-3
1.345286296E0,3.569309914E-3
1.396645200E0,3.284172938E-3
1.392759883E0,3.302521903E-3
1.392765945E0,3.304706058E-3
1.396630977E0,3.292325428E-3
1.138949867E0,4.948523593E-3
1.345288652E0,3.542686154E-3
1.345289124E0,3.549887524E-3
1.354428081E0,3.517433250E-3
1.351344377E0,3.539675005E-3
1.295332943E0,3.853610965E-3
1.351390190E0,3.536160613E-3
1.126138544E0,5.083730861E-3
1.126139733E0,5.097453426E-3
1.126127447E0,5.098589449E-3
1.295329447E0,3.853074931E-3
2.337655064E0,1.182483968E-3
2.247191801E0,1.277689467E-3
2.252174845E0,1.269026635E-3
2.064285038E0,1.509173576E-3
1.408499886E0,3.236898711E-3
1.126128240E0,5.029059941E-3
1.128655964E0,4.989988543E-3
1.141541245E0,4.856279843E-3
1.141555905E0,4.827045018E-3
1.412422105E0,3.146229375E-3
1.416372708E0,3.124980851E-3
1.416431013E0,3.129881251E-3
1.128666447E0,4.924046784E-3
1.126126391E0,4.925117545E-3
1.133818049E0,4.850986021E-3
1.136362695E0,4.819068189E-3
1.259447662E0,3.912836910E-3
1.136372245E0,4.814558256E-3
1.136365789E0,4.817144792E-3
1.136427534E0,4.816621352E-3
1.144165305E0,4.735748511E-3
1.146787758E0,4.711870932E-3
2.054779616E0,1.468721505E-3
1.265814773E0,3.868312107E-3
2.068967995E0,1.450660713E-3
1.149424600E0,4.691742514E-3
1.149421847E0,4.681554992E-3
1.149445931E0,4.641650321E-3
1.141553190E0,4.689148455E-3
1.149426251E0,4.629035972E-3
1.269031507E0,3.802168530E-3
1.152074424E0,4.620091129E-3
1.272254515E0,3.788467897E-3
1.376150899E0,3.239524640E-3
1.272275591E0,3.791025982E-3
1.382439870E0,3.213140396E-3
2.314809234E0,1.144580327E-3
1.388873149E0,3.174451933E-3
2.064240651E0,1.438025780E-3
2.298835712E0,1.158474650E-3
2.112695429E0,1.359202458E-3
2.288322974E0,1.149566177E-3
2.112681222E0,1.335554561E-3
2.064220184E0,1.396070603E-3
1.146778580E0,4.509204733E-3
1.146784744E0,4.509537607E-3
1.138955678E0,4.547431761E-3
1.856147819E0,1.708782412E-3
1.860419597E0,1.702866555E-3
2.064224129E0,1.384927368E-3
2.059502705E0,1.387091886E-3
2.059474477E0,1.385326504E-3
1.144166805E0,4.488345536E-3
1.144198170E0,4.477309452E-3
1.144163396E0,4.477581611E-3
1.149423085E0,4.437039247E-3
1.152077189E0,4.416753815E-3
1.152075807E0,4.417230942E-3
2.078553443E0,1.355729839E-3
2.078523691E0,1.353099470E-3
1.154728022E0,4.377624751E-3
1.152070415E0,4.405765294E-3
1.152086729E0,4.409702639E-3
1.152069585E0,4.410423619E-3
1.152073595E0,4.406111300E-3
