"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
1.604300281E2,-3.420845270E-1,-9.773843922E-3,6.108652335E-3
1.604500291E2,-3.824016452E-1,-7.330383174E-3,2.932153270E-2
1.604800104E2,-4.862487316E-1,-4.886921961E-3,5.864306539E-2
1.605100156E2,-5.400048494E-1,-2.443460980E-3,8.918632567E-2
1.605400161E2,-5.558874011E-1,0.000000000E0,1.270599663E-1
1.605600234E2,-5.571091175E-1,2.443460980E-3,1.563815027E-1
1.605800375E2,-4.874704778E-1,3.665191587E-3,1.661553532E-1
1.606000463E2,-4.214970171E-1,4.886921961E-3,1.624901593E-1
1.606300375E2,-2.993239760E-1,6.108652335E-3,1.649336219E-1
1.606600432E2,-2.516764700E-1,7.330383174E-3,1.698205322E-1
1.606900125E2,-2.907718420E-1,8.552113548E-3,1.795943826E-1
1.607100552E2,-2.785545588E-1,9.773843922E-3,1.783726513E-1
1.607400427E2,-2.076941878E-1,-1.466076635E-2,1.722639948E-1
1.607700375E2,-1.551597714E-1,-9.773843922E-3,1.576032341E-1
1.607900401E2,-5.497787148E-2,-1.954768784E-2,1.221730486E-1
1.608200218E2,-3.909537569E-2,-3.543018550E-2,1.258382350E-1
1.608400338E2,-5.131268129E-2,-5.009094998E-2,1.148426682E-1
1.608700166E2,-7.574728876E-2,-2.809980139E-2,7.696902007E-2
1.609000250E2,-1.075122803E-1,-1.832595654E-2,2.321287990E-2
1.609200260E2,-7.086037099E-2,-1.221730467E-2,-3.054326214E-2
1.609400307E2,0.000000000E0,0.000000000E0,0.000000000E0
1.609600396E2,2.809980139E-2,-7.330383174E-3,-1.075122803E-1
1.609801781E2,8.429940045E-2,-3.665191587E-3,-7.330382615E-2
1.610100213E2,1.588249654E-1,-3.665191587E-3,-1.331686229E-1
1.610400192E2,1.343903542E-1,0.000000000E0,-1.588249654E-1
1.610700229E2,7.574728876E-2,1.221730490E-3,-1.759291887E-1
1.611000458E2,3.298672289E-2,3.665191587E-3,-1.881465018E-1
1.611300245E2,8.307767659E-2,3.665191587E-3,-1.722639948E-1
1.611501797E2,1.001819000E-1,4.886921961E-3,-1.966986060E-1
1.611800234E2,8.429940045E-2,6.108652335E-3,-1.710422635E-1
1.612100166E2,5.497787148E-2,1.710422710E-2,-1.441642046E-1
1.612300255E2,5.253441259E-2,1.954768784E-2,-1.649336219E-1
1.612500427E2,5.253441259E-2,1.588249579E-2,-1.246165112E-1
1.612701859E2,5.986479297E-2,1.466076635E-2,-1.209513173E-1
1.613000307E2,1.490511149E-1,2.932153270E-2,-8.552113175E-2
1.613300344E2,2.125810981E-1,2.321287990E-2,-5.619960278E-2
1.613600495E2,2.761110961E-1,3.787364438E-2,-3.909537569E-2
1.613900297E2,3.714060783E-1,4.276056588E-2,-2.443460934E-2
1.614200406E2,4.935791194E-1,3.543018550E-2,2.321287990E-2
1.614500328E2,5.766568184E-1,2.932153270E-2,5.986479297E-2
1.614700432E2,6.267477274E-1,4.153883830E-2,7.819075137E-2
1.615000291E2,6.414085031E-1,4.398229718E-2,1.123992056E-1
1.615300265E2,5.681046844E-1,4.520402849E-2,1.343903542E-1
1.615600333E2,5.412266254E-1,4.642575979E-2,1.527163088E-1
1.615900354E2,4.434881806E-1,5.864306539E-2,1.783726513E-1
1.616100807E2,3.530801237E-1,6.475171447E-2,1.759291887E-1
1.616400302E2,2.296853364E-1,6.597344577E-2,1.869247705E-1
1.616600333E2,1.356120855E-1,5.864306539E-2,1.966986060E-1
1.616900156E2,1.343903504E-2,6.352998316E-2,1.966986060E-1
1.617100239E2,-5.619960278E-2,4.153883830E-2,1.380555481E-1
1.617300328E2,-1.001819000E-1,3.787364438E-2,1.368338168E-1
1.617500448E2,-1.673770845E-1,4.398229718E-2,1.747074574E-1
1.617800245E2,-1.075122803E-1,3.665191308E-2,1.062905490E-1
1.618100333E2,-7.452555746E-2,2.809980139E-2,7.819075137E-2
1.618400338E2,0.000000000E0,0.000000000E0,0.000000000E0
1.618700250E2,0.000000000E0,0.000000000E0,0.000000000E0
1.618900271E2,-3.188716471E-1,4.153883830E-2,3.054326214E-2
1.619200245E2,-4.276056588E-1,3.909537569E-2,-1.954768784E-2
1.619500302E2,-4.373795092E-1,2.076941915E-2,-6.841690838E-2
1.619800375E2,-3.433062732E-1,1.710422710E-2,-1.001819000E-1
1.620100500E2,-3.188716471E-1,-7.330383174E-3,-1.233947799E-1
1.620400375E2,-3.127630055E-1,-2.321287990E-2,-1.356120855E-1
1.620600375E2,-3.970624208E-1,-3.054326214E-2,-1.624901593E-1
1.620900265E2,-4.080579877E-1,-3.176499158E-2,-1.698205322E-1
1.621100328E2,-2.883284092E-1,-3.665191308E-2,-1.588249654E-1
1.621400349E2,-1.441642046E-1,-4.886921868E-2,-1.600466967E-1
1.621700208E2,-6.352998316E-2,-4.520402849E-2,-1.563815027E-1
1.622000370E2,-7.330382615E-2,-5.131268129E-2,-1.270599663E-1
1.622300260E2,-1.356120855E-1,-5.253441259E-2,-1.233947799E-1
1.622600276E2,-1.710422635E-1,-3.909537569E-2,-1.099557430E-1
1.622900312E2,-1.881465018E-1,-2.687807009E-2,-8.429940045E-2
1.623200416E2,-2.211332172E-1,-2.809980139E-2,-7.452555746E-2
1.623500359E2,-2.101376504E-1,-4.398229718E-2,-5.009094998E-2
1.623800187E2,-2.162462920E-1,-2.932153270E-2,-3.543018550E-2
1.624000474E2,-2.333505303E-1,-2.199114859E-2,-1.343903504E-2
1.624300302E2,-2.186897546E-1,-1.343903504E-2,2.932153270E-2
1.624600380E2,-1.820378453E-1,-8.552113548E-3,5.864306539E-2
1.624900463E2,-1.893682331E-1,7.330383174E-3,8.307767659E-2
1.625200281E2,-1.930334121E-1,7.330383174E-3,1.062905490E-1
1.625500031E2,-1.771509200E-1,3.420845419E-2,1.282816976E-1
1.625700260E2,-1.441642046E-1,2.809980139E-2,1.466076523E-1
1.625901380E2,-1.295034289E-1,2.443460934E-2,1.600466967E-1
1.626102182E2,-1.099557430E-1,2.199114859E-2,1.747074574E-1
1.626400161E2,-3.176499158E-2,1.954768784E-2,2.040289938E-1
1.626600864E2,4.031710699E-2,1.710422710E-2,2.028072625E-1
1.626900041E2,7.574728876E-2,2.321287990E-2,1.734857261E-1
1.627101844E2,7.696902007E-2,1.832595654E-2,1.551597714E-1
1.627400302E2,4.398229718E-2,2.565634064E-2,1.466076523E-1
1.627700291E2,2.932153270E-2,1.221730467E-2,7.208210230E-2
1.627900359E2,6.597344577E-2,1.588249579E-2,8.796459436E-2
1.628200271E2,9.040805697E-2,1.954768784E-2,6.108652428E-2
1.628500239E2,6.108652428E-2,3.420845419E-2,3.543018550E-2
1.628800646E2,1.795943826E-1,4.276056588E-2,4.764748737E-2
1.629100453E2,2.419026345E-1,4.276056588E-2,2.443460980E-3
1.629400317E2,3.200933933E-1,3.054326214E-2,-3.176499158E-2
1.629600437E2,3.530801237E-1,3.787364438E-2,-5.131268129E-2
1.629900172E2,3.909537494E-1,2.565634064E-2,-8.063421398E-2
1.630200255E2,3.848451078E-1,1.832595654E-2,-1.075122803E-1
1.630500588E2,3.726277947E-1,1.588249579E-2,-1.172861308E-1
1.630800323E2,3.848451078E-1,1.343903504E-2,-1.331686229E-1
1.631100317E2,4.227187634E-1,1.099557430E-2,-1.331686229E-1
1.631312291E2,4.129449129E-1,1.221730467E-2,-1.368338168E-1
1.631600229E2,4.141666293E-1,1.099557430E-2,-1.343903542E-1
1.631800474E2,3.836233616E-1,1.221730467E-2,-1.380555481E-1
1.632100177E2,3.726277947E-1,1.221730490E-3,-1.185078546E-1
1.632301781E2,3.506366611E-1,2.443460980E-3,-1.062905490E-1
1.632600229E2,3.457497358E-1,4.886921961E-3,-9.407325089E-2
1.632800328E2,2.822197378E-1,6.108652335E-3,-7.574728876E-2
1.633100344E2,2.247984111E-1,7.330383174E-3,-6.841690838E-2
1.633301635E2,1.661553532E-1,6.108652335E-3,-5.375614017E-2
1.633600333E2,1.038470939E-1,6.108652335E-3,-3.909537569E-2
1.633900380E2,7.208210230E-2,6.108652335E-3,-2.932153270E-2
1.634200427E2,0.000000000E0,0.000000000E0,0.000000000E0
1.634400495E2,0.000000000E0,0.000000000E0,0.000000000E0
1.634700312E2,-1.136209369E-1,4.764748737E-2,5.619960278E-2
1.635000401E2,-1.295034289E-1,3.054326214E-2,8.063421398E-2
1.635300245E2,-1.661553532E-1,3.298672289E-2,8.796459436E-2
