"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
1.917899494E2,-1.087340117E-1,6.108652335E-3,-8.063421398E-2
1.918099708E2,-8.674286306E-2,7.330383174E-3,-1.050688252E-1
1.918401338E2,-9.407325089E-2,1.954768784E-2,-9.651670605E-2
1.918699786E2,-8.307767659E-2,2.076941915E-2,-1.295034289E-1
1.918999755E2,-5.986479297E-2,2.687807009E-2,-1.185078546E-1
1.919199755E2,-5.131268129E-2,2.321287990E-2,-9.651670605E-2
1.919403625E2,-3.665191308E-2,2.199114859E-2,-1.026253626E-1
1.919699729E2,-4.031710699E-2,2.199114859E-2,-6.352998316E-2
1.919999479E2,-1.466076523E-1,4.520402849E-2,-8.185594529E-2
1.920299630E2,-1.588249654E-1,3.787364438E-2,-6.230825558E-2
1.920599562E2,-1.282816976E-1,3.054326214E-2,-3.420845419E-2
1.920899567E2,-3.225368559E-1,4.276056588E-2,-5.864306539E-2
1.921199562E2,-4.715879560E-1,4.886921868E-2,-4.520402849E-2
1.921403536E2,-6.499606371E-1,4.642575979E-2,-1.954768784E-2
1.921699521E2,-8.087855577E-1,5.619960278E-2,1.466076635E-2
1.921999505E2,-8.246681094E-1,6.108652428E-2,3.054326214E-2
1.922299916E2,-8.014551997E-1,6.597344577E-2,5.497787148E-2
1.922599682E2,-9.822713137E-1,7.452555746E-2,6.719517708E-2
1.922899661E2,-1.165530920E0,7.208210230E-2,7.452555746E-2
1.923100052E2,-1.220508814E0,8.185594529E-2,6.352998316E-2
1.923399599E2,-1.270599723E0,7.452555746E-2,7.330382615E-2
1.923599755E2,-1.309695125E0,7.330382615E-2,7.819075137E-2
1.923899630E2,-1.291369081E0,8.185594529E-2,8.552113175E-2
1.924199614E2,-1.202182770E0,7.208210230E-2,6.597344577E-2
1.924499593E2,-1.136209369E0,7.941248268E-2,5.253441259E-2
1.924799593E2,-8.735373020E-1,6.108652428E-2,3.787364438E-2
1.925099614E2,-7.354817390E-1,6.597344577E-2,4.764748737E-2
1.925299692E2,-6.047565937E-1,5.497787148E-2,4.031710699E-2
1.925499760E2,-4.117231667E-1,4.031710699E-2,3.665191308E-2
1.925799401E2,5.009094998E-2,3.298672289E-2,9.407325089E-2
1.925999682E2,3.200933933E-1,-4.886921961E-3,3.909537569E-2
1.926199750E2,5.143485069E-1,-1.710422710E-2,2.687807009E-2
1.926499552E2,7.611380816E-1,-3.054326214E-2,9.773843922E-3
1.926799552E2,8.344419003E-1,-3.543018550E-2,-4.886921961E-3
1.927101010E2,9.553932548E-1,-5.253441259E-2,-1.710422710E-2
1.927402625E2,9.651671052E-1,-6.230825558E-2,-2.687807009E-2
1.927699692E2,1.121548533E0,-5.986479297E-2,-4.031710699E-2
1.927999739E2,1.210734963E0,-6.841690838E-2,-5.253441259E-2
1.928201213E2,1.122770309E0,-7.086037099E-2,-6.352998316E-2
1.928499713E2,8.991936445E-1,-5.131268129E-2,-5.253441259E-2
1.928800364E2,8.454375267E-1,-6.597344577E-2,-5.742133409E-2
1.929100156E2,7.953465581E-1,-5.009094998E-2,-7.330382615E-2
1.929403099E2,7.428121567E-1,-4.886921868E-2,-7.086037099E-2
1.929699734E2,6.939429045E-1,-6.475171447E-2,-4.886921868E-2
1.929999750E2,5.876523852E-1,-4.764748737E-2,-4.642575979E-2
1.930299521E2,4.410447180E-1,-3.420845419E-2,-3.420845419E-2
1.930499661E2,4.129449129E-1,-2.809980139E-2,-3.787364438E-2
1.930799687E2,4.398229718E-1,-4.764748737E-2,-2.199114859E-2
1.930999687E2,4.495968223E-1,-3.909537569E-2,-1.588249579E-2
1.931299619E2,4.202753007E-1,-2.932153270E-2,-7.330383174E-3
1.931599599E2,2.907718420E-1,-2.076941915E-2,1.954768784E-2
1.931799604E2,2.773328125E-1,-1.710422710E-2,4.642575979E-2
1.932100015E2,2.528982162E-1,-1.099557430E-2,5.986479297E-2
1.932399547E2,2.736676335E-1,-2.199114859E-2,6.597344577E-2
1.932700734E2,1.954768747E-1,-1.343903504E-2,6.963863969E-2
1.932999625E2,1.624901593E-1,-2.321287990E-2,9.896016866E-2
1.933299640E2,1.331686229E-1,-2.809980139E-2,1.087340117E-1
1.933601047E2,9.285151958E-2,-3.787364438E-2,1.185078546E-1
1.933899692E2,1.136209369E-1,-2.565634064E-2,1.026253626E-1
1.934199823E2,4.398229718E-2,-1.588249579E-2,1.014036313E-1
1.934499781E2,-5.986479297E-2,-8.552113548E-3,9.285151958E-2
1.934699781E2,-8.796459436E-2,-2.443460980E-3,6.841690838E-2
1.934999755E2,-5.986479297E-2,7.330383174E-3,5.009094998E-2
1.935299953E2,-7.696902007E-2,1.221730467E-2,7.941248268E-2
1.935599713E2,-9.773843735E-2,2.199114859E-2,5.009094998E-2
1.935899854E2,-1.832595766E-1,3.543018550E-2,4.031710699E-2
1.936199786E2,-1.869247705E-1,2.809980139E-2,2.809980139E-2
1.936403630E2,-2.406809032E-1,4.276056588E-2,2.687807009E-2
1.936699713E2,-2.186897546E-1,3.054326214E-2,6.108652335E-3
1.936999755E2,-2.895501256E-1,4.276056588E-2,-1.954768784E-2
1.937299739E2,-4.508185387E-1,6.108652428E-2,-4.398229718E-2
1.937599849E2,-5.595525503E-1,5.619960278E-2,-4.886921868E-2
1.937900015E2,-6.059783101E-1,6.475171447E-2,-6.841690838E-2
1.938100172E2,-6.010913849E-1,5.864306539E-2,-7.086037099E-2
1.938399666E2,-5.864306092E-1,6.108652428E-2,-9.285151958E-2
1.938599724E2,-6.438519955E-1,5.864306539E-2,-8.063421398E-2
1.938899651E2,-7.049384713E-1,6.597344577E-2,-1.014036313E-1
1.939199838E2,-7.293730974E-1,7.208210230E-2,-1.038470939E-1
1.939499672E2,-7.379252315E-1,6.108652428E-2,-1.050688252E-1
1.939799708E2,-6.853908300E-1,5.131268129E-2,-9.162978828E-2
1.940099687E2,-6.450737119E-1,4.276056588E-2,-8.307767659E-2
1.940299823E2,-6.914994717E-1,4.153883830E-2,-8.674286306E-2
1.940599666E2,-6.377432942E-1,4.642575979E-2,-9.529497474E-2
1.940799672E2,-6.462954283E-1,4.153883830E-2,-7.819075137E-2
1.940999854E2,-6.792821288E-1,5.253441259E-2,-6.963863969E-2
1.941299619E2,-5.424483418E-1,5.375614017E-2,-5.009094998E-2
1.941499698E2,-4.178318381E-1,4.520402849E-2,-3.787364438E-2
1.941799994E2,-3.200933933E-1,3.665191308E-2,-2.687807009E-2
1.942099765E2,-1.893682331E-1,2.932153270E-2,-3.665191587E-3
1.942399687E2,-1.062905490E-1,2.565634064E-2,2.443460934E-2
1.942699531E2,1.295034289E-1,1.588249579E-2,4.031710699E-2
1.942899713E2,2.150245607E-1,1.099557430E-2,5.131268129E-2
1.943099953E2,2.125810981E-1,6.108652335E-3,5.986479297E-2
1.943403380E2,4.276056588E-1,0.000000000E0,7.941248268E-2
1.943699692E2,5.119050741E-1,-6.108652335E-3,9.162978828E-2
1.943999744E2,6.633996367E-1,-1.466076635E-2,1.026253626E-1
1.944299692E2,7.562511563E-1,-1.954768784E-2,1.099557430E-1
1.944599734E2,8.283332586E-1,-3.665191308E-2,1.026253626E-1
1.944899771E2,8.637634516E-1,-4.886921868E-2,1.087340117E-1
1.945199771E2,8.466592431E-1,-5.619960278E-2,1.246165112E-1
1.945403932E2,8.075638413E-1,-6.352998316E-2,1.050688252E-1
1.945699802E2,7.269296646E-1,-6.597344577E-2,1.062905490E-1
1.945999593E2,6.890559793E-1,-7.941248268E-2,8.307767659E-2
1.946299630E2,6.194173694E-1,-6.352998316E-2,7.574728876E-2
1.946599750E2,5.180137157E-1,-4.764748737E-2,7.208210230E-2
1.946899776E2,4.373795092E-1,-5.009094998E-2,5.742133409E-2
1.947100073E2,4.153883755E-1,-5.619960278E-2,4.764748737E-2
1.947399646E2,3.640756905E-1,-4.276056588E-2,1.343903504E-2
1.947699666E2,3.103195429E-1,-3.176499158E-2,0.000000000E0
1.947899698E2,2.687807083E-1,-2.321287990E-2,-2.076941915E-2
1.948199609E2,2.431243658E-1,-1.710422710E-2,-3.543018550E-2
1.948499896E2,2.138028294E-1,-1.466076635E-2,-5.619960278E-2
1.948799786E2,1.612684280E-1,-8.552113548E-3,-6.719517708E-2
1.949099718E2,1.319468915E-1,-4.886921961E-3,-8.307767659E-2
