"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
2.270399651E2,7.269296646E-1,-8.185594529E-2,2.687807009E-2
2.270699390E2,6.047565937E-1,-6.475171447E-2,2.321287990E-2
2.270899468E2,5.302310586E-1,-8.185594529E-2,2.199114859E-2
2.271100770E2,4.764748812E-1,-6.963863969E-2,1.954768784E-2
2.271399359E2,3.787364662E-1,-5.375614017E-2,1.588249579E-2
2.271599390E2,3.078760803E-1,-4.276056588E-2,1.343903504E-2
2.271799593E2,2.419026345E-1,-3.298672289E-2,2.687807009E-2
2.272099547E2,1.698205322E-1,-2.199114859E-2,3.176499158E-2
2.272399307E2,1.514945775E-1,-1.832595654E-2,3.054326214E-2
2.272601078E2,1.258382350E-1,-1.588249579E-2,4.886921868E-2
2.272899411E2,0.000000000E0,0.000000000E0,0.000000000E0
2.273099432E2,-6.597344577E-2,3.665191587E-3,4.276056588E-2
2.273399369E2,-1.295034289E-1,8.552113548E-3,4.153883830E-2
2.273699380E2,-1.514945775E-1,2.321287990E-2,2.199114859E-2
2.273999416E2,-2.296853364E-1,4.153883830E-2,2.443460934E-2
2.274299406E2,-2.675589919E-1,3.909537569E-2,1.710422710E-2
2.274599968E2,-3.384193480E-1,4.398229718E-2,2.076941915E-2
2.274899458E2,-3.726277947E-1,4.276056588E-2,8.552113548E-3
2.275199619E2,-4.263839424E-1,5.864306539E-2,1.221730490E-3
2.275499198E2,-4.850270152E-1,7.208210230E-2,-3.665191587E-3
2.275699531E2,-5.595525503E-1,7.574728876E-2,-9.773843922E-3
2.275999557E2,-6.084218025E-1,7.696902007E-2,-1.221730467E-2
2.276206177E2,-6.365215778E-1,7.574728876E-2,-1.343903504E-2
2.276499520E2,-7.489207983E-1,8.307767659E-2,-1.832595654E-2
2.276799349E2,-8.649851680E-1,1.075122803E-1,-2.443460934E-2
2.277099510E2,-9.370672703E-1,1.233947799E-1,-2.809980139E-2
2.277399536E2,-9.602801800E-1,1.197295859E-1,-1.832595654E-2
2.277699573E2,-9.663888216E-1,1.136209369E-1,-2.076941915E-2
2.278001338E2,-1.048244715E0,1.197295859E-1,-2.443460934E-2
2.278299536E2,-1.114218235E0,1.233947799E-1,-2.932153270E-2
2.278599255E2,-1.093448758E0,1.307251602E-1,-4.398229718E-2
2.278799458E2,-1.038470864E0,1.209513173E-1,-5.253441259E-2
2.279099593E2,-9.382890463E-1,1.087340117E-1,-4.398229718E-2
2.279299614E2,-9.272934198E-1,1.062905490E-1,-4.031710699E-2
2.279599474E2,-7.965682745E-1,1.148426682E-1,-4.520402849E-2
2.279899406E2,-6.695083380E-1,9.529497474E-2,-5.986479297E-2
2.280199500E2,-4.789183438E-1,8.429940045E-2,-5.742133409E-2
2.280399520E2,-3.799581826E-1,7.086037099E-2,-5.986479297E-2
2.280699510E2,-2.626720667E-1,5.131268129E-2,-4.153883830E-2
2.280999401E2,-1.453859210E-1,4.398229718E-2,-3.420845419E-2
2.281199536E2,-1.918116808E-1,6.841690838E-2,-4.031710699E-2
2.281499234E2,-1.160643995E-1,5.497787148E-2,-4.398229718E-2
2.281799354E2,0.000000000E0,0.000000000E0,0.000000000E0
2.282100458E2,0.000000000E0,0.000000000E0,0.000000000E0
2.282399385E2,7.452555746E-2,1.710422710E-2,-1.954768784E-2
2.282699437E2,2.590068579E-1,1.221730467E-2,-2.076941915E-2
2.282999369E2,3.909537494E-1,-4.886921961E-3,-9.773843922E-3
2.283204411E2,4.899139404E-1,-1.710422710E-2,0.000000000E0
2.283499286E2,6.133087277E-1,-3.543018550E-2,1.099557430E-2
2.283799338E2,6.963863969E-1,-5.619960278E-2,1.954768784E-2
2.284099505E2,7.318165898E-1,-8.552113175E-2,2.443460934E-2
2.284399468E2,8.026769161E-1,-8.429940045E-2,4.153883830E-2
2.284699692E2,9.382890463E-1,-1.026253626E-1,4.642575979E-2
2.284999593E2,9.358455539E-1,-1.197295859E-1,5.497787148E-2
2.285199593E2,9.663888216E-1,-1.404990107E-1,5.253441259E-2
2.285499541E2,9.456194043E-1,-1.233947799E-1,7.330382615E-2
2.285799630E2,8.820894361E-1,-1.197295859E-1,7.208210230E-2
2.286099474E2,9.004153609E-1,-1.197295859E-1,6.230825558E-2
2.286399395E2,9.187413454E-1,-1.087340117E-1,5.742133409E-2
2.286599932E2,9.040805697E-1,-1.014036313E-1,6.597344577E-2
2.286899369E2,8.002334833E-1,-8.552113175E-2,8.185594529E-2
2.287099422E2,7.794640660E-1,-8.063421398E-2,7.086037099E-2
2.287299422E2,7.305948138E-1,-7.452555746E-2,6.108652428E-2
2.287499463E2,6.743952036E-1,-6.597344577E-2,5.497787148E-2
2.287799427E2,6.206390858E-1,-7.086037099E-2,5.742133409E-2
2.288099354E2,6.023131609E-1,-6.597344577E-2,5.009094998E-2
2.288299458E2,5.729916096E-1,-6.108652428E-2,6.963863969E-2
2.288599401E2,4.520402849E-1,-4.764748737E-2,5.375614017E-2
2.288899406E2,3.958406746E-1,-3.909537569E-2,4.398229718E-2
2.289099479E2,3.530801237E-1,-4.886921868E-2,3.787364438E-2
2.289399406E2,2.773328125E-1,-3.665191308E-2,3.054326214E-2
2.289699562E2,2.052507252E-1,-2.565634064E-2,2.321287990E-2
2.289999390E2,1.527163088E-1,-1.832595654E-2,1.832595654E-2
2.290299411E2,1.111774743E-1,-1.343903504E-2,-2.443460980E-3
2.290599380E2,-7.086037099E-2,2.321287990E-2,-2.443460934E-2
2.290899427E2,-1.331686229E-1,2.199114859E-2,-1.466076635E-2
2.291199437E2,-2.052507252E-1,2.809980139E-2,-1.343903504E-2
2.291499395E2,-2.186897546E-1,2.809980139E-2,-2.199114859E-2
2.291799468E2,-3.054326177E-1,5.131268129E-2,-3.298672289E-2
2.292099468E2,-3.530801237E-1,5.009094998E-2,-2.809980139E-2
2.292299562E2,-4.117231667E-1,5.497787148E-2,-2.932153270E-2
2.292499864E2,-4.715879560E-1,5.864306539E-2,-4.031710699E-2
2.292799375E2,-5.021312237E-1,7.086037099E-2,-4.886921868E-2
2.293099364E2,-5.607742667E-1,8.429940045E-2,-5.253441259E-2
2.293300770E2,-6.291912198E-1,9.773843735E-2,-5.009094998E-2
2.293501250E2,-6.328563690E-1,9.162978828E-2,-4.398229718E-2
2.293799547E2,-6.487388611E-1,8.552113175E-2,-6.597344577E-2
2.294099218E2,-6.805039048E-1,8.185594529E-2,-5.497787148E-2
2.294299599E2,-6.951646209E-1,8.063421398E-2,-4.886921868E-2
2.294599520E2,-7.941248417E-1,8.429940045E-2,-4.642575979E-2
2.294899776E2,-8.356636763E-1,8.796459436E-2,-4.153883830E-2
2.295099922E2,-8.686503768E-1,8.918632567E-2,-3.909537569E-2
2.295399442E2,-8.808676600E-1,1.014036313E-1,-3.787364438E-2
2.295699500E2,-8.710938692E-1,9.529497474E-2,-3.420845419E-2
2.295999526E2,-7.990117669E-1,9.773843735E-2,-2.932153270E-2
2.296202088E2,-8.307767510E-1,1.111774743E-1,-3.054326214E-2
2.296499557E2,-8.539896011E-1,1.172861308E-1,-3.054326214E-2
2.296799562E2,-8.454375267E-1,1.075122803E-1,-3.054326214E-2
2.296999833E2,-7.990117669E-1,9.896016866E-2,-2.932153270E-2
2.297299416E2,-7.012733221E-1,8.429940045E-2,-2.565634064E-2
2.297499468E2,-6.597344875E-1,9.162978828E-2,-9.773843922E-3
2.297799323E2,-6.059783101E-1,9.407325089E-2,1.099557430E-2
2.297999567E2,-5.094616413E-1,7.819075137E-2,9.773843922E-3
2.298299692E2,-3.701843321E-1,5.864306539E-2,7.330383174E-3
2.298501036E2,-3.078760803E-1,4.886921868E-2,6.108652335E-3
2.298799651E2,-2.162462920E-1,3.543018550E-2,2.687807009E-2
2.299099520E2,-6.841690838E-2,2.199114859E-2,3.176499158E-2
2.299399541E2,1.514945775E-1,0.000000000E0,3.543018550E-2
2.299699526E2,2.431243658E-1,-1.343903504E-2,3.787364438E-2
2.299999229E2,3.616322279E-1,-2.565634064E-2,5.131268129E-2
2.300199474E2,4.117231667E-1,-3.054326214E-2,4.764748737E-2
2.300499453E2,4.483750761E-1,-3.665191308E-2,4.031710699E-2
