"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
2.085799547E2,2.492330223E-1,-2.443460934E-2,6.963863969E-2
2.086099526E2,2.541199327E-1,-3.298672289E-2,8.796459436E-2
2.086399786E2,1.673770845E-1,-2.199114859E-2,8.796459436E-2
2.086699557E2,1.588249654E-1,-2.932153270E-2,1.014036313E-1
2.086999328E2,1.417207420E-1,-4.398229718E-2,9.162978828E-2
2.087199604E2,1.514945775E-1,-3.787364438E-2,7.819075137E-2
2.087499677E2,1.514945775E-1,-2.932153270E-2,8.185594529E-2
2.087799640E2,5.864306539E-2,-2.076941915E-2,9.162978828E-2
2.088099869E2,0.000000000E0,0.000000000E0,0.000000000E0
2.088399755E2,0.000000000E0,0.000000000E0,0.000000000E0
2.088699453E2,0.000000000E0,0.000000000E0,0.000000000E0
2.088899526E2,-9.285151958E-2,1.832595654E-2,5.864306539E-2
2.089199703E2,-1.466076523E-1,2.932153270E-2,4.031710699E-2
2.089399724E2,-1.832595766E-1,4.153883830E-2,3.543018550E-2
2.089699588E2,-2.003637999E-1,4.764748737E-2,2.687807009E-2
2.089999515E2,-2.394591719E-1,5.253441259E-2,1.832595654E-2
2.090299573E2,-2.895501256E-1,4.520402849E-2,1.099557430E-2
2.090599687E2,-4.117231667E-1,5.864306539E-2,-1.832595654E-2
2.090899646E2,-5.070181489E-1,7.941248268E-2,-4.276056588E-2
2.091199567E2,-5.143485069E-1,6.597344577E-2,-4.764748737E-2
2.091499333E2,-5.852088928E-1,6.230825558E-2,-5.497787148E-2
2.091699505E2,-5.900958180E-1,5.619960278E-2,-7.330382615E-2
2.091999677E2,-6.878342628E-1,5.497787148E-2,-7.208210230E-2
2.092299651E2,-7.586946487E-1,5.131268129E-2,-7.330382615E-2
2.092599604E2,-7.623597980E-1,5.986479297E-2,-8.552113175E-2
2.092899708E2,-7.330383062E-1,5.253441259E-2,-8.185594529E-2
2.093199291E2,-8.356636763E-1,5.009094998E-2,-8.063421398E-2
2.093400177E2,-8.686503768E-1,4.764748737E-2,-8.429940045E-2
2.093699630E2,-7.929030657E-1,4.153883830E-2,-7.696902007E-2
2.093999807E2,-7.648032904E-1,5.131268129E-2,-7.819075137E-2
2.094299692E2,-6.963863969E-1,5.619960278E-2,-6.230825558E-2
2.094599672E2,-5.974262357E-1,4.520402849E-2,-5.864306539E-2
2.094899416E2,-4.263839424E-1,3.420845419E-2,-4.031710699E-2
2.095099937E2,-4.410447180E-1,3.176499158E-2,-3.665191308E-2
2.095399593E2,-3.274237812E-1,3.909537569E-2,-2.565634064E-2
2.095599609E2,-2.797762752E-1,3.176499158E-2,-8.552113548E-3
2.095799630E2,-1.502728462E-1,3.665191308E-2,8.552113548E-3
2.095999672E2,6.475171447E-2,3.054326214E-2,3.176499158E-2
2.096299369E2,2.296853364E-1,3.054326214E-2,4.276056588E-2
2.096499489E2,2.858849466E-1,2.565634064E-2,5.619960278E-2
2.096700724E2,2.944370508E-1,1.710422710E-2,7.330382615E-2
2.096999781E2,4.667010605E-1,4.886921961E-3,6.352998316E-2
2.097299791E2,5.619960427E-1,-2.443460980E-3,9.651670605E-2
2.097599640E2,7.379252315E-1,-1.099557430E-2,9.896016866E-2
2.097899567E2,7.134906054E-1,-2.687807009E-2,9.529497474E-2
2.098199630E2,6.511823535E-1,-3.543018550E-2,8.796459436E-2
2.098499812E2,6.267477274E-1,-4.276056588E-2,8.063421398E-2
2.098799797E2,6.780604124E-1,-6.475171447E-2,9.651670605E-2
2.099099640E2,7.232644558E-1,-7.819075137E-2,8.063421398E-2
2.099299682E2,6.939429045E-1,-6.841690838E-2,8.307767659E-2
2.099599599E2,6.157521605E-1,-6.597344577E-2,6.597344577E-2
2.099799744E2,5.558874011E-1,-5.497787148E-2,8.063421398E-2
2.100101333E2,5.827654600E-1,-7.208210230E-2,6.841690838E-2
2.100399484E2,5.351179838E-1,-6.719517708E-2,5.497787148E-2
2.100599739E2,5.424483418E-1,-5.864306539E-2,5.009094998E-2
2.100899510E2,5.485569835E-1,-5.986479297E-2,4.398229718E-2
2.101099651E2,5.436700583E-1,-6.597344577E-2,2.565634064E-2
2.101399442E2,4.679227769E-1,-5.131268129E-2,-3.665191587E-3
2.101599687E2,3.726277947E-1,-3.909537569E-2,-1.343903504E-2
2.101899599E2,3.103195429E-1,-2.687807009E-2,-1.588249579E-2
2.102099630E2,2.797762752E-1,-2.199114859E-2,-2.809980139E-2
2.102300682E2,2.431243658E-1,-1.832595654E-2,-3.543018550E-2
2.102599651E2,1.979203373E-1,-1.099557430E-2,-6.230825558E-2
2.102899479E2,1.612684280E-1,-8.552113548E-3,-6.719517708E-2
2.103099536E2,1.038470939E-1,-3.665191587E-3,-4.276056588E-2
2.103299672E2,6.841690838E-2,-2.443460980E-3,-3.909537569E-2
2.103599817E2,8.307767659E-2,-1.221730490E-3,-7.330382615E-2
2.103899338E2,0.000000000E0,0.000000000E0,0.000000000E0
2.104099604E2,0.000000000E0,0.000000000E0,0.000000000E0
2.104399651E2,-5.986479297E-2,4.886921961E-3,-5.009094998E-2
2.104699625E2,-1.038470939E-1,9.773843922E-3,-8.674286306E-2
2.104999979E2,-8.063421398E-2,1.466076635E-2,-7.574728876E-2
2.105299609E2,-1.246165112E-1,1.343903504E-2,-5.253441259E-2
2.105499703E2,-1.319468915E-1,1.099557430E-2,-3.176499158E-2
2.105799682E2,-1.869247705E-1,3.298672289E-2,-2.199114859E-2
2.106099645E2,-1.331686229E-1,2.565634064E-2,-1.466076635E-2
2.106299692E2,-1.527163088E-1,2.687807009E-2,-1.466076635E-2
2.106599687E2,-1.343903542E-1,1.954768784E-2,9.773843922E-3
2.106899619E2,-2.993239760E-1,2.443460934E-2,4.153883830E-2
2.107199567E2,-3.726277947E-1,2.321287990E-2,3.909537569E-2
2.107399677E2,-4.043927789E-1,3.420845419E-2,4.153883830E-2
2.107599682E2,-4.178318381E-1,3.298672289E-2,4.642575979E-2
2.107799786E2,-4.166100919E-1,2.932153270E-2,6.108652428E-2
2.108099635E2,-5.204572082E-1,4.520402849E-2,6.352998316E-2
2.108299635E2,-5.583308339E-1,5.619960278E-2,6.352998316E-2
2.108599630E2,-6.695083380E-1,5.253441259E-2,5.253441259E-2
2.108799635E2,-6.878342628E-1,6.352998316E-2,5.131268129E-2
2.109099468E2,-7.098253965E-1,7.208210230E-2,4.520402849E-2
2.109299468E2,-7.525860071E-1,6.719517708E-2,4.520402849E-2
2.109499666E2,-7.733554244E-1,7.574728876E-2,3.176499158E-2
2.109699677E2,-8.710938692E-1,7.330382615E-2,2.932153270E-2
2.109999573E2,-8.662069440E-1,9.040805697E-2,1.343903504E-2
2.110199807E2,-8.344419003E-1,8.185594529E-2,1.954768784E-2
2.110499474E2,-7.586946487E-1,9.529497474E-2,8.552113548E-3
2.110699531E2,-6.890559793E-1,8.063421398E-2,4.886921961E-3
2.110899672E2,-6.340781450E-1,7.086037099E-2,1.221730490E-3
2.111199619E2,-5.448917747E-1,5.619960278E-2,-1.221730490E-3
2.111399625E2,-4.935791194E-1,5.009094998E-2,-1.466076635E-2
2.111699625E2,-3.628539443E-1,3.787364438E-2,-3.665191308E-2
2.111899682E2,-3.176499307E-1,3.543018550E-2,-4.276056588E-2
2.112199588E2,-1.661553532E-1,2.443460934E-2,-4.764748737E-2
2.112499505E2,-4.642575979E-2,2.076941915E-2,-5.986479297E-2
2.112699526E2,1.258382350E-1,8.552113548E-3,-5.131268129E-2
2.112899651E2,1.820378453E-1,3.665191587E-3,-5.864306539E-2
2.113199406E2,2.541199327E-1,1.221730490E-3,-9.162978828E-2
2.113399588E2,2.626720667E-1,-1.221730490E-3,-6.597344577E-2
2.113699776E2,4.581489265E-1,-2.199114859E-2,-6.108652428E-2
2.114000203E2,6.707300544E-1,-3.909537569E-2,-5.375614017E-2
2.114299578E2,8.442157507E-1,-3.665191308E-2,-4.886921868E-2
2.114599687E2,8.100073338E-1,-4.398229718E-2,-2.687807009E-2
2.114899395E2,7.195992470E-1,-3.298672289E-2,-2.443460934E-2
2.115099557E2,7.232644558E-1,-2.932153270E-2,-1.343903504E-2
2.115399770E2,7.635815740E-1,-3.909537569E-2,0.000000000E0
