"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
1.452200463E2,-2.125810981E-1,-1.954768784E-2,5.742133409E-2
1.452500442E2,-1.588249654E-1,-2.687807009E-2,6.597344577E-2
1.452800271E2,-9.896016866E-2,-2.687807009E-2,4.398229718E-2
1.453100297E2,-4.886921868E-2,-3.298672289E-2,5.131268129E-2
1.453400260E2,0.000000000E0,0.000000000E0,0.000000000E0
1.453700682E2,5.619960278E-2,-8.063421398E-2,5.253441259E-2
1.454000515E2,9.407325089E-2,-5.009094998E-2,3.420845419E-2
1.454300156E2,1.075122803E-1,-2.932153270E-2,1.099557430E-2
1.454500370E2,1.698205322E-1,-3.787364438E-2,-2.443460980E-3
1.454700739E2,1.722639948E-1,-2.687807009E-2,-1.466076635E-2
1.455000474E2,1.539380401E-1,-1.466076635E-2,-1.954768784E-2
1.455300271E2,1.734857261E-1,-9.773843922E-3,-2.199114859E-2
1.455500291E2,2.186897546E-1,3.665191587E-3,-2.932153270E-2
1.455800239E2,2.675589919E-1,1.832595654E-2,-3.543018550E-2
1.456100260E2,2.394591719E-1,2.687807009E-2,-5.009094998E-2
1.456300385E2,2.162462920E-1,2.321287990E-2,-4.031710699E-2
1.456500406E2,1.844813079E-1,2.076941915E-2,-4.520402849E-2
1.456800370E2,1.649336219E-1,3.909537569E-2,-4.153883830E-2
1.457100437E2,2.150245607E-1,4.398229718E-2,-2.932153270E-2
1.457400146E2,2.138028294E-1,4.642575979E-2,-3.176499158E-2
1.457601870E2,1.991420686E-1,5.375614017E-2,-2.687807009E-2
1.457900875E2,1.160643995E-1,5.864306539E-2,-3.787364438E-2
1.458200364E2,3.054326214E-2,5.986479297E-2,-4.031710699E-2
1.458403411E2,5.497787148E-2,8.063421398E-2,-5.375614017E-2
1.458700448E2,0.000000000E0,0.000000000E0,0.000000000E0
1.458901495E2,0.000000000E0,0.000000000E0,0.000000000E0
1.459200250E2,-4.886921868E-2,6.108652428E-2,-4.886921961E-3
1.459500302E2,-1.233947799E-1,9.407325089E-2,8.552113548E-3
1.459700354E2,-6.841690838E-2,3.787364438E-2,2.443460980E-3
1.459900416E2,-1.258382350E-1,5.009094998E-2,3.665191587E-3
1.460200620E2,-1.820378453E-1,5.864306539E-2,1.221730467E-2
1.460500166E2,-1.160643995E-1,6.352998316E-2,3.176499158E-2
1.460700765E2,0.000000000E0,0.000000000E0,0.000000000E0
1.461000458E2,0.000000000E0,0.000000000E0,0.000000000E0
1.461300401E2,0.000000000E0,0.000000000E0,0.000000000E0
1.461500604E2,0.000000000E0,0.000000000E0,0.000000000E0
1.461800375E2,0.000000000E0,0.000000000E0,0.000000000E0
1.462100349E2,-3.054326214E-2,5.131268129E-2,5.009094998E-2
1.462307114E2,-4.276056588E-2,7.330382615E-2,7.208210230E-2
1.462600239E2,-1.185078546E-1,7.330382615E-2,6.841690838E-2
1.462800422E2,-1.869247705E-1,8.552113175E-2,8.063421398E-2
1.463100213E2,-1.441642046E-1,4.153883830E-2,3.787364438E-2
1.463300276E2,-1.466076523E-1,3.298672289E-2,3.909537569E-2
1.463500364E2,-1.038470939E-1,2.565634064E-2,3.054326214E-2
1.463701213E2,-6.719517708E-2,2.443460934E-2,3.298672289E-2
1.464000338E2,-7.086037099E-2,2.199114859E-2,2.687807009E-2
1.464201698E2,-1.502728462E-1,3.298672289E-2,2.443460934E-2
1.464404380E2,0.000000000E0,0.000000000E0,0.000000000E0
1.464700505E2,-1.087340117E-1,-1.832595654E-2,-1.343903504E-2
1.465000161E2,0.000000000E0,0.000000000E0,0.000000000E0
1.465200359E2,9.773843735E-2,-5.253441259E-2,-1.221730467E-2
1.465401870E2,6.963863969E-2,-3.176499158E-2,-1.710422710E-2
1.465700317E2,7.452555746E-2,-5.864306539E-2,-5.864306539E-2
1.466000317E2,-3.787364438E-2,-8.918632567E-2,-5.497787148E-2
1.466300260E2,0.000000000E0,0.000000000E0,0.000000000E0
1.466600359E2,1.710422710E-2,-6.841690838E-2,-3.420845419E-2
1.466900333E2,0.000000000E0,0.000000000E0,0.000000000E0
1.467200323E2,-4.764748737E-2,-5.619960278E-2,-2.687807009E-2
1.467401849E2,-8.307767659E-2,-7.086037099E-2,-2.443460934E-2
1.467700354E2,-1.893682331E-1,-8.185594529E-2,-2.565634064E-2
1.468000458E2,-1.673770845E-1,-4.642575979E-2,-1.588249579E-2
1.468300276E2,-1.514945775E-1,-3.298672289E-2,-1.099557430E-2
1.468600484E2,-1.466076523E-1,-5.009094998E-2,-6.108652335E-3
1.468900672E2,-1.099557430E-1,-2.199114859E-2,-2.443460980E-3
1.469200411E2,-7.819075137E-2,-1.221730467E-2,-1.221730490E-3
1.469401786E2,-7.819075137E-2,-1.099557430E-2,0.000000000E0
1.469700953E2,0.000000000E0,0.000000000E0,0.000000000E0
1.470000396E2,0.000000000E0,0.000000000E0,0.000000000E0
1.470300401E2,0.000000000E0,0.000000000E0,0.000000000E0
1.470600505E2,0.000000000E0,0.000000000E0,0.000000000E0
1.470900349E2,0.000000000E0,0.000000000E0,0.000000000E0
1.471200010E2,0.000000000E0,0.000000000E0,0.000000000E0
1.471400291E2,1.307251602E-1,3.420845419E-2,7.696902007E-2
1.471700344E2,1.453859210E-1,3.298672289E-2,4.520402849E-2
1.471900484E2,1.417207420E-1,3.054326214E-2,5.619960278E-2
1.472200317E2,1.453859210E-1,3.665191308E-2,4.153883830E-2
1.472500344E2,1.600466967E-1,4.642575979E-2,5.253441259E-2
1.472700719E2,1.429424733E-1,4.764748737E-2,3.787364438E-2
1.473000271E2,1.820378453E-1,5.009094998E-2,3.054326214E-2
1.473202015E2,1.795943826E-1,6.108652428E-2,2.321287990E-2
1.473404448E2,1.991420686E-1,5.253441259E-2,2.076941915E-2
1.473700354E2,1.270599663E-1,4.520402849E-2,1.343903504E-2
1.474000286E2,1.466076523E-1,4.886921868E-2,1.343903504E-2
1.474300031E2,1.319468915E-1,8.063421398E-2,1.099557430E-2
1.474500442E2,1.233947799E-1,5.742133409E-2,7.330383174E-3
1.474800276E2,1.502728462E-1,3.787364438E-2,7.330383174E-3
1.475100281E2,1.343903542E-1,2.443460934E-2,4.886921961E-3
1.475405406E2,1.343903542E-1,2.443460934E-2,-7.330383174E-3
1.475700489E2,1.087340117E-1,1.954768784E-2,-1.588249579E-2
1.476001172E2,7.574728876E-2,1.221730467E-2,-1.710422710E-2
1.476300161E2,6.597344577E-2,2.809980139E-2,-3.176499158E-2
1.476500505E2,0.000000000E0,0.000000000E0,0.000000000E0
1.476800406E2,5.375614017E-2,2.809980139E-2,-5.009094998E-2
1.477100599E2,-1.185078546E-1,4.764748737E-2,-4.764748737E-2
1.477300692E2,0.000000000E0,0.000000000E0,0.000000000E0
1.477600328E2,-1.050688252E-1,2.809980139E-2,-2.443460934E-2
1.477900323E2,-1.502728462E-1,2.932153270E-2,-2.443460934E-2
1.478200323E2,-1.270599663E-1,4.398229718E-2,-1.710422710E-2
1.478403432E2,-7.086037099E-2,2.809980139E-2,-1.710422710E-2
1.478700786E2,-6.963863969E-2,2.687807009E-2,-2.199114859E-2
1.479000255E2,-1.600466967E-1,5.375614017E-2,-4.276056588E-2
1.479300416E2,-1.453859210E-1,4.276056588E-2,-3.176499158E-2
1.479600323E2,0.000000000E0,0.000000000E0,0.000000000E0
1.479800390E2,0.000000000E0,0.000000000E0,0.000000000E0
1.480101031E2,0.000000000E0,0.000000000E0,0.000000000E0
1.480400281E2,0.000000000E0,0.000000000E0,0.000000000E0
1.480600297E2,0.000000000E0,0.000000000E0,0.000000000E0
1.480900297E2,0.000000000E0,0.000000000E0,0.000000000E0
1.481200276E2,0.000000000E0,0.000000000E0,0.000000000E0
1.481406156E2,1.319468915E-1,-2.932153270E-2,1.832595654E-2
1.481700734E2,7.452555746E-2,-1.954768784E-2,1.588249579E-2
1.482000297E2,7.086037099E-2,-1.832595654E-2,2.687807009E-2
1.482307448E2,2.076941915E-2,-4.520402849E-2,6.108652428E-2
1.482600359E2,-5.619960278E-2,-4.153883830E-2,3.420845419E-2
