"Time (s)","Illuminance (lx)"
1.932652239E1,1.155000000E3
1.944653073E1,1.162000000E3
1.956653750E1,1.149000000E3
1.968652135E1,1.153000000E3
1.980652708E1,1.164000000E3
1.992653646E1,1.151000000E3
2.004650416E1,1.164000000E3
2.016651458E1,1.153000000E3
2.028652187E1,1.151000000E3
2.040654010E1,1.164000000E3
2.052651302E1,1.155000000E3
2.064656146E1,1.149000000E3
2.076668333E1,1.159000000E3
2.088653437E1,1.151000000E3
2.100650312E1,1.162000000E3
2.112651094E1,1.160000000E3
2.124653125E1,1.149000000E3
2.136653489E1,1.162000000E3
2.148651718E1,1.151000000E3
2.160652187E1,1.160000000E3
2.172654062E1,1.164000000E3
2.184654010E1,1.153000000E3
