"Time (s)","Illuminance (lx)"
1.560535625E1,7.370000000E2
1.572522187E1,7.460000000E2
1.584524218E1,7.440000000E2
1.596523073E1,7.390000000E2
1.608535833E1,7.460000000E2
1.620522135E1,7.440000000E2
1.632523489E1,7.460000000E2
1.644523958E1,7.460000000E2
1.656520312E1,7.390000000E2
1.668521666E1,7.440000000E2
1.680522812E1,7.480000000E2
1.692524844E1,7.390000000E2
1.704521979E1,7.480000000E2
1.716536823E1,7.390000000E2
1.728522864E1,7.440000000E2
1.740525989E1,7.480000000E2
1.752521250E1,7.410000000E2
1.764522760E1,7.420000000E2
1.776523541E1,7.390000000E2
1.788522864E1,7.410000000E2
1.800521979E1,7.480000000E2
1.812525260E1,7.410000000E2
1.824523333E1,7.410000000E2
1.836523594E1,7.480000000E2
1.848520781E1,7.390000000E2
1.860522864E1,7.460000000E2
1.872535521E1,7.410000000E2
1.884523802E1,7.370000000E2
1.896522968E1,7.460000000E2
1.908537708E1,7.420000000E2
1.920524114E1,7.460000000E2
1.932523541E1,7.420000000E2
1.944522187E1,7.370000000E2
1.956522864E1,7.440000000E2
1.968529427E1,7.420000000E2
1.980521562E1,7.350000000E2
1.992521979E1,7.420000000E2
2.004523541E1,7.350000000E2
2.016537552E1,7.420000000E2
2.028521041E1,7.440000000E2
2.040523125E1,7.370000000E2
2.052524844E1,7.420000000E2
2.064524218E1,7.440000000E2
2.076520625E1,7.410000000E2
2.088521146E1,7.460000000E2
2.100523489E1,7.370000000E2
2.112523229E1,7.410000000E2
2.124520937E1,7.460000000E2
2.136522760E1,7.370000000E2
2.148523594E1,7.480000000E2
