"Time (s)","Illuminance (lx)"
7.324589582E0,4.031000000E3
7.444583853E0,4.010000000E3
7.564565103E0,4.039000000E3
7.684724478E0,4.005000000E3
7.804573957E0,4.009000000E3
7.924586978E0,4.037000000E3
8.044575519E0,4.003000000E3
8.164756769E0,4.031000000E3
8.284767707E0,4.005000000E3
8.404579165E0,3.991000000E3
8.524589582E0,4.031000000E3
8.644607290E0,4.012000000E3
8.764768748E0,3.993000000E3
8.884592186E0,4.012000000E3
9.005696353E0,3.984000000E3
9.124759894E0,4.016000000E3
9.244573957E0,4.022000000E3
9.364736978E0,3.988000000E3
9.484568228E0,4.016000000E3
9.604743748E0,3.997000000E3
9.724587498E0,4.016000000E3
9.844594269E0,4.041000000E3
9.964565102E0,4.007000000E3
1.008459896E1,4.016000000E3
1.020475104E1,4.045000000E3
1.032474896E1,4.010000000E3
1.044456406E1,4.045000000E3
1.056457187E1,4.014000000E3
1.068473958E1,4.001000000E3
1.080455573E1,4.037000000E3
1.092458594E1,4.020000000E3
1.104458073E1,3.997000000E3
1.116476146E1,4.024000000E3
1.128476198E1,3.999000000E3
1.140457500E1,4.031000000E3
1.152457031E1,4.031000000E3
1.164475104E1,3.995000000E3
1.176458229E1,4.016000000E3
1.188457604E1,3.993000000E3
1.200571302E1,4.012000000E3
1.212458437E1,4.035000000E3
1.224455573E1,4.003000000E3
1.236475833E1,4.010000000E3
1.248457864E1,4.039000000E3
1.260458958E1,4.003000000E3
1.272474271E1,4.035000000E3
1.284473594E1,4.007000000E3
1.296459166E1,3.995000000E3
1.308477031E1,4.035000000E3
1.320474635E1,4.020000000E3
1.332474479E1,4.041000000E3
1.344458021E1,4.026000000E3
1.356474531E1,3.999000000E3
1.368474791E1,4.033000000E3
1.380473437E1,4.031000000E3
1.392458073E1,4.001000000E3
1.404456718E1,4.028000000E3
1.416458229E1,3.995000000E3
1.428459010E1,4.020000000E3
1.440459427E1,4.033000000E3
1.452456094E1,3.997000000E3
1.464457291E1,4.016000000E3
1.476459114E1,4.003000000E3
1.488460677E1,4.010000000E3
1.500570156E1,4.037000000E3
1.512458333E1,4.001000000E3
1.524459114E1,4.003000000E3
1.536459948E1,4.035000000E3
1.548456771E1,4.003000000E3
1.560458437E1,4.037000000E3
1.572459635E1,4.009000000E3
1.584459375E1,3.999000000E3
1.596457500E1,4.033000000E3
1.608458177E1,4.012000000E3
1.620459531E1,3.999000000E3
1.632460156E1,4.028000000E3
1.644459531E1,4.003000000E3
1.656459010E1,4.037000000E3
1.668459010E1,4.029000000E3
1.680459218E1,3.995000000E3
1.692456875E1,4.031000000E3
1.704458385E1,4.001000000E3
1.716459323E1,4.022000000E3
1.728456041E1,4.039000000E3
1.740456979E1,4.003000000E3
1.752457708E1,4.020000000E3
1.764459375E1,4.043000000E3
1.776458437E1,4.012000000E3
1.788458854E1,4.041000000E3
1.800584427E1,3.999000000E3
1.812458594E1,4.001000000E3
1.824457031E1,4.035000000E3
1.836511927E1,4.005000000E3
1.848459114E1,4.033000000E3
1.860458750E1,4.009000000E3
1.872457291E1,3.993000000E3
1.884459427E1,4.029000000E3
1.896457604E1,4.012000000E3
1.908458958E1,3.986000000E3
1.920456041E1,4.003000000E3
1.932456927E1,3.976000000E3
1.944458177E1,4.003000000E3
1.956460729E1,4.007000000E3
1.968456614E1,3.971000000E3
1.980474948E1,3.991000000E3
1.992472916E1,4.005000000E3
2.004475000E1,3.984000000E3
2.016456614E1,4.009000000E3
2.028458281E1,3.980000000E3
2.040459218E1,3.991000000E3
2.052474583E1,4.018000000E3
2.064457552E1,3.982000000E3
2.076457031E1,4.022000000E3
2.088477187E1,3.988000000E3
2.100569427E1,3.982000000E3
2.112459062E1,4.018000000E3
2.124475989E1,3.991000000E3
2.136475520E1,3.976000000E3
2.148456458E1,3.995000000E3
2.160456875E1,3.978000000E3
2.172458593E1,4.018000000E3
2.184473020E1,4.003000000E3
2.196456146E1,3.976000000E3
2.208471302E1,4.010000000E3
2.220457552E1,3.976000000E3
2.232459583E1,4.009000000E3
2.244456770E1,4.020000000E3
2.256458541E1,3.980000000E3
