"Time (s)","Rotation x (rad/s)","Rotation y (rad/s)","Rotation z (rad/s)"
2.585499239E2,7.550294399E-1,-7.330382615E-2,6.352998316E-2
2.585799291E2,8.845328689E-1,-9.040805697E-2,5.742133409E-2
2.586099208E2,1.061683774E0,-1.087340117E-1,5.742133409E-2
2.586299255E2,1.155757070E0,-1.209513173E-1,7.330382615E-2
2.586599046E2,1.398881435E0,-1.502728462E-1,7.330382615E-2
2.586899088E2,1.368338108E0,-1.588249654E-1,6.597344577E-2
2.587199203E2,1.246165156E0,-1.673770845E-1,5.619960278E-2
2.587499135E2,1.163087368E0,-1.490511149E-1,5.009094998E-2
2.587799526E2,1.170417786E0,-1.551597714E-1,4.886921868E-2
2.588099213E2,1.127657294E0,-1.649336219E-1,3.543018550E-2
2.588399255E2,1.015258074E0,-1.527163088E-1,3.176499158E-2
2.588699349E2,9.529497623E-1,-1.331686229E-1,2.199114859E-2
2.588999234E2,8.649851680E-1,-1.270599663E-1,2.443460934E-2
2.589299276E2,7.990117669E-1,-1.197295859E-1,1.466076635E-2
2.589598911E2,7.635815740E-1,-1.160643995E-1,9.773843922E-3
2.589799151E2,7.195992470E-1,-1.160643995E-1,0.000000000E0
2.590099552E2,6.047565937E-1,-1.038470939E-1,6.108652335E-3
2.590399385E2,4.886921942E-1,-7.941248268E-2,-2.443460980E-3
2.590606437E2,4.691445231E-1,-8.674286306E-2,0.000000000E0
2.590899312E2,4.019493461E-1,-6.719517708E-2,-3.665191587E-3
2.591199312E2,3.518583775E-1,-6.597344577E-2,-1.099557430E-2
2.591499437E2,3.078760803E-1,-5.009094998E-2,-1.466076635E-2
2.591799208E2,2.895501256E-1,-4.276056588E-2,-8.552113548E-3
2.592099401E2,2.406809032E-1,-4.398229718E-2,-2.687807009E-2
2.592399286E2,1.857030392E-1,-4.153883830E-2,-1.832595654E-2
2.592599349E2,1.857030392E-1,-4.153883830E-2,-1.710422710E-2
2.592899244E2,1.319468915E-1,-3.176499158E-2,-1.343903504E-2
2.593199333E2,1.319468915E-1,-2.443460934E-2,-2.321287990E-2
2.593499328E2,7.452555746E-2,-1.466076635E-2,-1.832595654E-2
2.593799323E2,0.000000000E0,0.000000000E0,0.000000000E0
2.593999823E2,0.000000000E0,0.000000000E0,0.000000000E0
2.594203088E2,-1.331686229E-1,2.199114859E-2,-2.076941915E-2
2.594500729E2,-1.710422635E-1,3.420845419E-2,-1.466076635E-2
2.594799250E2,-2.981022298E-1,5.864306539E-2,-6.108652335E-3
2.595000536E2,-2.883284092E-1,5.253441259E-2,-4.886921961E-3
2.595299119E2,-3.249803185E-1,6.352998316E-2,3.665191587E-3
2.595499416E2,-3.616322279E-1,6.108652428E-2,1.466076635E-2
2.595799140E2,-3.995058835E-1,8.307767659E-2,4.886921961E-3
2.595999296E2,-4.495968223E-1,8.185594529E-2,1.466076635E-2
2.596205937E2,-5.119050741E-1,9.407325089E-2,2.199114859E-2
2.596499250E2,-5.619960427E-1,8.918632567E-2,2.687807009E-2
2.596799213E2,-6.157521605E-1,8.674286306E-2,2.687807009E-2
2.596999619E2,-7.073819637E-1,9.285151958E-2,4.276056588E-2
2.597204270E2,-6.914994717E-1,1.136209369E-1,3.054326214E-2
2.597499093E2,-7.611380816E-1,1.111774743E-1,1.710422710E-2
2.597699395E2,-8.527678847E-1,1.160643995E-1,1.099557430E-2
2.597999349E2,-9.407324791E-1,1.209513173E-1,1.221730467E-2
2.598199468E2,-9.712757468E-1,1.209513173E-1,6.108652335E-3
2.598499411E2,-1.089783549E0,1.441642046E-1,1.832595654E-2
2.598800734E2,-1.202182770E0,1.527163088E-1,4.886921961E-3
2.599099364E2,-1.244943380E0,1.649336219E-1,-2.443460980E-3
2.599399333E2,-1.187522054E0,1.783726513E-1,-9.773843922E-3
2.599699302E2,-1.131322384E0,1.624901593E-1,-1.466076635E-2
2.600001187E2,-1.094670534E0,1.637118906E-1,-1.954768784E-2
2.600299078E2,-1.001819015E0,1.588249654E-1,-1.832595654E-2
2.600499270E2,-9.321803451E-1,1.576032341E-1,-1.832595654E-2
2.600699276E2,-8.405506015E-1,1.392772794E-1,-1.710422710E-2
2.600999192E2,-6.511823535E-1,1.087340117E-1,-1.221730467E-2
2.601299375E2,-4.825835526E-1,8.307767659E-2,-8.552113548E-3
2.601599250E2,0.000000000E0,0.000000000E0,0.000000000E0
2.601899349E2,1.062905490E-1,2.687807009E-2,-1.710422710E-2
2.602200630E2,1.905899495E-1,4.886921961E-3,-7.330383174E-3
2.602499323E2,4.068362415E-1,-2.443460934E-2,-9.773843922E-3
2.602799437E2,6.585127115E-1,-5.497787148E-2,-1.832595654E-2
2.602999661E2,7.122688890E-1,-6.352998316E-2,-9.773843922E-3
2.603299421E2,8.625417352E-1,-8.185594529E-2,-8.552113548E-3
2.603599250E2,8.930850029E-1,-9.896016866E-2,-6.108652335E-3
2.603800323E2,9.077457786E-1,-9.896016866E-2,-1.343903504E-2
2.604099229E2,1.001819015E0,-1.172861308E-1,-9.773843922E-3
2.604399229E2,1.029918790E0,-1.136209369E-1,-8.552113548E-3
2.604699448E2,1.004262447E0,-1.172861308E-1,2.443460980E-3
2.604999401E2,9.908234477E-1,-1.209513173E-1,0.000000000E0
2.605299312E2,9.651671052E-1,-1.209513173E-1,-2.443460980E-3
2.605599270E2,9.993755221E-1,-1.380555481E-1,-4.886921961E-3
2.605899442E2,8.943067193E-1,-1.148426682E-1,2.443460980E-3
2.606099765E2,8.307767510E-1,-1.172861308E-1,6.108652335E-3
2.606399224E2,7.476990819E-1,-9.773843735E-2,1.221730467E-2
2.606599307E2,7.086036801E-1,-9.896016866E-2,1.466076635E-2
2.606899187E2,6.633996367E-1,-9.896016866E-2,1.832595654E-2
2.607202416E2,5.632177591E-1,-7.819075137E-2,3.298672289E-2
2.607499286E2,4.740314186E-1,-7.452555746E-2,4.520402849E-2
2.607799213E2,3.652974069E-1,-6.841690838E-2,4.642575979E-2
2.608099354E2,3.005456924E-1,-6.597344577E-2,4.886921868E-2
2.608399463E2,2.626720667E-1,-5.131268129E-2,4.153883830E-2
2.608699432E2,2.822197378E-1,-5.986479297E-2,4.886921868E-2
2.608999791E2,2.687807083E-1,-5.131268129E-2,6.597344577E-2
2.609299401E2,2.626720667E-1,-4.276056588E-2,5.009094998E-2
2.609499718E2,2.431243658E-1,-5.131268129E-2,7.330382615E-2
2.609799291E2,1.930334121E-1,-5.253441259E-2,5.497787148E-2
2.610099333E2,1.417207420E-1,-4.398229718E-2,4.764748737E-2
2.610399375E2,1.221730486E-1,-3.543018550E-2,4.886921868E-2
2.610607411E2,1.441642046E-1,-3.543018550E-2,4.398229718E-2
2.610899312E2,1.661553532E-1,-3.176499158E-2,4.398229718E-2
2.611199484E2,1.038470939E-1,-1.954768784E-2,3.665191308E-2
2.611499317E2,1.295034289E-1,-2.076941915E-2,3.543018550E-2
2.611799432E2,1.319468915E-1,-1.954768784E-2,2.443460934E-2
2.611999614E2,0.000000000E0,0.000000000E0,0.000000000E0
2.612203078E2,-6.963863969E-2,2.932153270E-2,2.076941915E-2
2.612499557E2,-1.478293836E-1,4.886921868E-2,1.099557430E-2
2.612799276E2,-2.736676335E-1,6.475171447E-2,9.773843922E-3
2.613099255E2,-3.604104817E-1,6.475171447E-2,2.443460980E-3
2.613299291E2,-4.630358517E-1,8.552113175E-2,0.000000000E0
2.613499302E2,-5.900958180E-1,1.197295859E-1,-6.108652335E-3
2.613799599E2,-6.878342628E-1,1.197295859E-1,-8.552113548E-3
2.614099291E2,-7.525860071E-1,1.172861308E-1,-1.221730467E-2
2.614299302E2,-7.195992470E-1,1.075122803E-1,-3.787364438E-2
2.614599208E2,-7.867944241E-1,1.233947799E-1,-3.543018550E-2
2.614899307E2,-7.806857824E-1,1.148426682E-1,-2.687807009E-2
2.615099380E2,-7.977899909E-1,1.270599663E-1,-2.565634064E-2
2.615399182E2,-8.136724830E-1,1.319468915E-1,-3.543018550E-2
2.615699224E2,-9.040805697E-1,1.331686229E-1,-4.398229718E-2
2.616000479E2,-9.248499870E-1,1.270599663E-1,-5.131268129E-2
